        2008.37        385.672        383.457        387.887          385.2        385.148        384.586
        2008.46        385.594        383.361        387.827        385.193        385.023        384.384
        2008.54        383.465        381.214        385.715        382.883        382.773        382.332
        2008.62         381.63        379.363        383.896        380.889        380.786        380.661
        2008.71        380.008        377.725        382.291        379.359        379.068         379.14
        2008.79        380.426        378.127        382.726        379.791        379.523        379.438
        2008.87        381.616          379.3        383.931        380.854        380.804        380.553
        2008.96        382.966        380.632          385.3        382.075        382.222        382.064
        2009.04        384.249        381.892        386.605        383.419        383.608        383.485
        2009.12        385.234        382.855        387.613        384.402        384.601         384.46
        2009.21        385.897        383.497        388.298        384.922         385.17        385.009
        2009.29        386.729        384.309        389.149        385.578        386.014        385.539
        2009.37        387.237        384.799        389.676        385.933        386.589        385.815
        2009.46        386.756        384.298        389.213        385.513        386.083        385.403
        2009.54        385.146        382.671        387.621        383.876        384.346        383.719
        2009.62        383.047        380.554        385.539        381.706        382.269        381.462
        2009.71        381.492        378.982        384.002        380.205        380.907        379.899
        2009.79        382.003        379.476        384.529        380.597        381.704        380.556
        2009.87        383.316        380.772         385.86        381.664        383.121        382.184
        2009.96        384.667        382.104         387.23        383.053        384.316         383.86
        2010.04        385.674        383.088        388.261        384.367        385.285        385.118
        2010.12        386.391         383.78        389.002        385.178        386.168        386.065
        2010.21        387.389        384.756        390.022        385.959        387.351        387.104
        2010.29        388.331        385.677        390.985        386.622        388.328        387.697
        2010.37        388.981        386.307        391.655        387.344        388.846        388.012
        2010.46        388.062        385.369        390.756         386.91        387.834        387.202
        2010.54        386.806        384.093        389.518        385.872        386.611        386.217
        2010.62         384.68        381.949        387.411        383.566        384.622        384.405
        2010.71        383.026        380.276        385.775        381.793        382.978        383.008
        2010.79        383.137        380.369        385.904        381.996        383.007        383.239
        2010.87        384.966         382.18        387.752        383.817        384.769        385.124
        2010.96        386.087         383.28        388.893        384.783        385.864        386.318
        2011.04        387.319        384.487        390.151        386.101         387.26        387.587
        2011.12        387.598         384.74        390.455        386.496        387.716        387.964
        2011.21        388.568        385.686        391.449        387.472        388.639        389.152
        2011.29        390.305        387.401        393.209        389.246        390.147        390.837
        2011.37        389.964        387.039         392.89          389.1        389.569        390.216
        2011.46        389.938        386.991        392.884        389.385        389.399        389.962
        2011.54        387.995        385.028        390.962        387.406        387.288        387.879
        2011.62        386.369        383.382        389.356        385.493         385.61        386.366
        2011.71        384.268        381.261        387.275        383.152         383.59        384.352
        2011.79        384.733        381.706         387.76          383.6        384.274        384.792
        2011.87        386.364        383.318        389.411         385.35        386.114        386.448
        2011.96        387.631        384.562        390.699        386.696        387.389        387.593
        2012.04         388.92        385.824        392.016        388.294         388.62        388.665
        2012.12        389.241        386.118        392.365        389.008         388.88        388.984
        2012.21        390.325        387.176        393.474        390.316        389.823        390.054
        2012.29        391.357        388.184         394.53        391.295        390.589        390.655
        2012.37        391.768        388.572        394.964        391.405        390.764        390.748
        2012.46        391.174        387.955        394.393        390.779        390.279        390.415
        2012.54        389.242        386.001        392.483        389.023        388.586        388.568
        2012.62        387.609        384.347        390.872        387.525         387.09        386.742
        2012.71        386.106        382.822         389.39        386.059        385.507         385.11
        2012.79        386.407        383.102        389.712        386.314        385.694        385.419
        2012.87         387.72        384.394        391.046        387.415        386.873        386.903
        2012.96        388.929        385.579        392.279        388.261        387.932        388.162
        2013.04        390.201        386.821         393.58        389.511         389.41        389.286
        2013.12        391.019         387.61        394.428        390.572        390.658        390.064
        2013.21        391.563        388.127            395        391.292        391.504        390.607
        2013.29        392.484        389.022        395.947        392.243        392.423        391.347
        2013.37        393.196        389.709        396.684        392.886        392.895        391.935
        2013.46        392.521        389.009        396.033        392.265        392.086        391.402
        2013.54        390.969        387.433        394.504        390.703        390.535        389.945
        2013.62        389.052        385.494         392.61        388.747         388.77        388.085
        2013.71        387.611         384.03        391.193        387.274        387.603          386.8
        2013.79        387.633        384.028        391.237        387.192         387.87        387.034
        2013.87        389.115        385.488        392.742        388.576        389.357        388.672
        2013.96        390.508        386.855        394.161        389.881        390.542        390.132
        2014.04        391.489        387.805        395.174        390.955        391.441        391.441
        2014.12        392.136         388.42        395.852        391.792        392.142        392.648
        2014.21        393.147        389.402        396.892        393.054        393.154         393.79
        2014.29        394.228        390.455        398.001        394.238            394        394.375
        2014.37        394.484        390.685        398.284        394.408        394.024        394.067
        2014.46        393.938        390.113        397.764        393.934        393.544         393.26
        2014.54         392.36        388.509        396.211        392.382        391.921        391.521
        2014.62        390.122        386.246        393.997        390.107        389.464        389.356
        2014.71        388.857        384.956        392.757        388.833         387.96        388.282
        2014.79        389.222        385.297        393.148        389.152        388.237        388.688
        2014.87        390.347        386.397        394.297        390.146        389.231          389.8
        2014.96        392.079        388.101        396.056        391.727        390.716        391.647
        2015.04        392.886        388.875        396.896        392.626         391.57        392.688
        2015.12        393.666        389.621         397.71          393.6        392.527        393.692
        2015.21        394.316        390.241        398.391         394.46        393.135        394.404
        2015.29        395.696        391.591        399.801        395.883         394.33        395.528
        2015.37        395.788        391.654        399.922        395.845         394.31        395.449
        2015.46        395.561          391.4        399.723        395.693        394.012        395.394
        2015.54        393.627        389.439        397.816         393.78        391.894        393.497
        2015.62        391.549        387.334        395.764        391.616         389.81        391.388
        2015.71         390.15        385.908        394.392        390.058        388.551        390.072
        2015.79         390.32        386.052        394.588         389.95        388.928        390.296
        2015.87        391.951        387.656        396.245        391.237        390.748        392.017
        2015.96        393.341        389.017        397.665        392.376        392.021        393.504
        2016.04          394.5        390.141        398.859        393.723        393.043        394.703
        2016.12        394.725         390.33        399.119        394.305        393.546        395.001
        2016.21        395.698         391.27        400.126         395.56        394.911        396.019
        2016.29        396.695        392.236        401.155        396.677        395.888        396.815
        2016.37        397.279        392.789        401.769        397.136        396.283         397.17
        2016.46        396.636        392.116        401.155        396.446        395.581        396.584
        2016.54        395.256        390.707        399.804        394.864        394.084        395.173
        2016.62        392.895        388.318        397.472        392.145        391.722        392.693
        2016.71        391.436        386.831        396.041        390.444        390.343        391.296
        2016.79        391.872        387.239        396.506        390.769         390.89        391.836
        2016.87        393.309        388.648         397.97        392.135        392.437        393.247
        2016.96        394.574        389.881        399.267        393.314        393.666        394.451
        2017.04        395.111        390.381        399.841        393.916        394.156         394.98
        2017.12        396.316        391.548        401.084        395.156        395.351        396.282
        2017.21        397.103          392.3        401.905         395.88        396.042        397.221
        2017.29        398.133        393.297         402.97        396.822        396.899        398.125
        2017.37        398.643        393.774        403.511        397.304        397.441        398.346
        2017.46         397.63         392.73         402.53        396.507        396.621        397.215
        2017.54        396.383        391.452        401.313        395.229        395.307        395.667
        2017.62        394.313        389.352        399.273        392.831        393.152        393.157
        2017.71        392.841         387.85        397.832        391.251        391.633        391.425
        2017.79        392.988        387.967        398.009        391.411        391.679        391.687
        2017.87        394.699        389.648        399.749        392.854        393.347          393.9
        2017.96        395.388        390.304        400.472         393.15        393.947        395.042
        2018.04        397.139        392.016        402.262        394.838         395.61        396.898
        2018.12        397.622        392.459        402.785        395.469        396.118        397.318
        2018.21        397.964        392.764        403.164        395.946        396.444        397.471
        2018.29        399.216         393.98        404.451        397.194        397.503        398.318
        2018.37        399.672        394.402        404.942        397.637        397.796        398.407
        2018.46        399.086        393.782        404.389        397.087        397.185        397.805
        2018.54        397.557        392.221        402.892        395.366         395.59        396.409
        2018.62        395.611        390.244        400.979        393.339        393.668        394.685
        2018.71        393.916        388.517        399.316        391.822        391.922        393.141
        2018.79        394.161         388.73        399.591        392.164        391.989        393.293
        2018.87        395.859        390.396        401.321        393.727        393.445        394.846
        2018.96        397.042        391.545         402.54        394.648        394.306        396.039
        2019.04         397.92         392.38        403.459        395.424        395.166        397.075
        2019.12         398.85        393.269        404.431        396.457        396.305        398.242
        2019.21        399.527        393.906        405.147        397.278        396.967        399.017
        2019.29        400.483        394.825        406.141        398.235        397.695        399.703
        2019.37        401.168        395.474        406.861          398.9         398.27        400.013
        2019.46         400.41        394.681        406.139        398.246        397.498        399.194
        2019.54        398.794        393.031        404.557        396.459        395.556         397.59
        2019.62        396.812        391.015        402.609        394.268        393.341        395.604
        2019.71         394.91        389.079         400.74        392.401        391.647        393.792
        2019.79        395.058        389.194        400.921        392.646        392.164        394.001
        2019.87        397.102        391.204        402.999        394.652        394.442        396.101
        2019.96        398.301        392.367        404.236        395.672        395.582         397.38
        2020.04        399.272        393.295         405.25         396.66        396.414         398.35
        2020.12         400.04        394.018        406.061        397.647        397.161        399.201
        2020.21        400.379        394.316        406.442        398.216        397.602        399.632
        2020.29        401.668        395.566         407.77        399.543        399.109        400.608
        2020.37         402.09        395.949         408.23        399.955        399.761         400.55
        2020.46        401.352        395.175         407.53        399.453        399.193        399.748
        2020.54        399.896        393.683        406.109        398.021        397.773        398.359
        2020.62        397.673        391.424        403.922        395.601        395.777        396.123
        2020.71        396.255         389.97         402.54        394.051        394.629        394.719
        2020.79        396.699         390.38        403.019        394.358        395.153        395.233
        2020.87        398.213        391.858        404.568        395.677        396.528        396.968
        2020.96        399.233        392.839        405.627        396.581        397.165        398.244
        2021.04        400.288        393.848        406.727        397.789        398.089        399.443
        2021.12        401.098        394.613        407.584        398.795        398.981        400.373
        2021.21        401.825        395.297        408.354        399.769        399.646        401.082
        2021.29        402.681        396.111        409.251        400.928        400.444        401.416
        2021.37        403.014        396.404        409.624        401.436        400.708        401.096
        2021.46        402.588        395.939        409.237        401.121        400.118        400.424
        2021.54        400.979        394.293        407.666        399.307         398.31        398.776
        2021.62        398.791        392.067        405.515        396.882        396.282        396.749
        2021.71        397.339        390.577          404.1        395.471         395.18        395.657
        2021.79        397.587        390.788        404.385        395.874        395.617        396.243
        2021.87        399.373        392.538        406.208        397.689        397.349        398.285
        2021.96        400.621        393.745        407.498        398.818        398.363        399.647
        2022.04         401.62        394.696        408.544        399.863        399.281        400.648
        2022.12        401.998        395.026         408.97        400.374        399.604        401.135
        2022.21        402.576        395.559        409.593        401.046        399.942        401.754
        2022.29        403.998        396.938        411.059        402.429         401.18        402.876
        2022.37        404.045        396.942        411.147        402.401        401.316        402.664
        2022.46        403.428        396.284        410.571        401.888         400.91         402.21
        2022.54         401.76        394.578        408.943        400.076        399.198        400.772
        2022.62        399.802         392.58        407.024        397.904        397.026        398.927
        2022.71        398.504        391.243        405.765         396.65        395.416        397.613
        2022.79        398.752        391.453        406.052        397.019        395.488        397.836
        2022.87         399.79        392.452        407.129        398.058        396.645        399.163
        2022.96        401.846        394.464        409.228        399.962        398.845        401.527
        2023.04         402.54        395.109        409.972        400.681        399.694        402.331
        2023.12        403.303        395.822        410.785        401.584        400.534        403.248
        2023.21        403.778        396.249        411.306        402.032        400.883        403.726
        2023.29        404.853        397.279        412.427        402.902         401.77        404.337
        2023.37         404.89        397.272        412.508        402.847        401.799        403.878
        2023.46        404.583        396.922        412.244          402.7        401.629        403.519
        2023.54        403.003        395.301        410.705        400.913        399.987        402.028
        2023.62         400.82        393.076        408.563        398.311        397.776        399.994
        2023.71        399.307        391.523        407.091        396.665        396.371        398.711
        2023.79        399.933        392.109        407.757        397.353         397.12        399.572
        2023.87        400.906        393.041        408.771        398.281        398.076        400.827
