 0.01 0.858106 0.370306 0.425738 -0.0270484 -0.0310361 -0.0230607 -0.0267504
 0.276072 1.50111 1.39025 1.53437 -0.0268627 -0.0325157 -0.0212096 -0.0280625
 0.705669 1.45677 0.583719 1.86419 -0.0215136 -0.0271818 -0.0158455 -0.0197964
 1.21564 1.65355 1.67295 1.59812 -0.0174562 -0.0247286 -0.0101839 -0.0179571
 0.348134 1.38194 0.0294011 0.489485 -0.0230039 -0.027429 -0.0185787 -0.0205485
 0.450682 1.01609 1.41242 0.179067 -0.0240737 -0.0280564 -0.020091 -0.0228596
 0.107006 0.763872 0.614206 1.88914 -0.0277807 -0.0334654 -0.022096 -0.0253844
 1.31819 0.35922 0.470084 0.727841 -0.0144766 -0.0174929 -0.0114603 -0.016144
 1.38471 1.96951 0.356448 0.417423 -0.0129495 -0.0194853 -0.00641365 -0.01377
 0.057117 0.916309 1.46508 0.946797 -0.0291285 -0.0332769 -0.0249801 -0.0287377
 0.750014 1.39025 1.4346 0.467312 -0.0213261 -0.0251288 -0.0175235 -0.0225233
 1.0632 1.9806 1.34313 1.50666 -0.0181443 -0.0253781 -0.0109105 -0.0211141
 1.01054 0.83039 0.453454 1.85865 -0.0186722 -0.0235285 -0.013816 -0.0166743
 0.0876045 0.134721 1.49557 0.420195 -0.0278507 -0.0336682 -0.0220332 -0.025849
 0.123635 1.89468 1.04657 1.72007 -0.0267626 -0.034536 -0.0189891 -0.0292552
 1.09646 0.996685 1.45123 0.55046 -0.0179294 -0.021102 -0.0147569 -0.0180634
 1.0438 0.788816 1.64801 0.907994 -0.019176 -0.0227721 -0.0155799 -0.0182657
 0.0349443 1.50943 0.53383 0.223412 -0.0263399 -0.0314343 -0.0212455 -0.0257831
 1.85033 0.95234 0.7611 1.26553 -0.00980481 -0.0147792 -0.0048304 -0.0119117
 0.154123 1.35976 0.797131 0.0986908 -0.0257547 -0.0302885 -0.0212209 -0.0253672
 0.81376 0.356448 1.31265 0.794359 -0.0210333 -0.0236634 -0.0184033 -0.020218
 1.41242 1.13804 1.66187 0.894137 -0.01516 -0.0199345 -0.0103855 -0.0152685
 1.22118 0.400794 1.3265 0.140265 -0.0159655 -0.0201838 -0.0117471 -0.0142322
 1.86696 1.05489 1.15189 0.458997 -0.0094683 -0.0147227 -0.00421386 -0.0111531
 1.74224 1.46508 0.980056 0.713983 -0.0106374 -0.0156553 -0.00561958 -0.0130454
 1.08815 1.19624 1.36253 1.45123 -0.0188601 -0.0229526 -0.0147676 -0.0190681
 0.206783 1.27384 0.445139 1.86696 -0.0260731 -0.032082 -0.0200642 -0.0239497
 1.33205 1.73947 1.23504 1.11032 -0.0153742 -0.0206658 -0.0100826 -0.0182289
 0.23727 0.700125 1.38194 1.2683 -0.0277414 -0.0314249 -0.024058 -0.0269156
 1.98614 0.273301 1.44845 1.24058 -0.00940263 -0.0166591 -0.00214614 -0.0112142
 1.83925 0.891365 0.422967 1.41797 -0.00962301 -0.0152057 -0.00404034 -0.0114148
 1.38194 0.348134 0.420195 1.88082 -0.0146898 -0.0208741 -0.00850551 -0.0148504
 0.55046 0.827618 0.223412 1.34591 -0.0227309 -0.0259777 -0.0194842 -0.0215374
 0.109777 1.97783 0.750014 1.0826 -0.0261786 -0.0324928 -0.0198643 -0.0292573
 1.67295 0.0848329 0.0931476 0.118092 -0.0101456 -0.0173291 -0.00296214 -0.0117882
 0.658552 0.519972 0.364763 1.47894 -0.0220156 -0.0254477 -0.0185836 -0.021094
 1.67572 0.251128 1.86142 1.63415 -0.0135621 -0.0221145 -0.00500982 -0.0108041
 1.58981 1.21841 0.334276 1.50943 -0.0120414 -0.0173657 -0.00671707 -0.01162
 0.223412 1.89191 1.4152 0.553231 -0.0258466 -0.0323214 -0.0193718 -0.0293341
 0.70844 0.628064 1.26276 0.165209 -0.0212682 -0.0245128 -0.0180235 -0.019584
 0.514429 1.27107 0.907994 1.64801 -0.024312 -0.0285204 -0.0201037 -0.0240104
 1.43737 1.15467 1.00223 1.81708 -0.0148505 -0.0205054 -0.00919555 -0.0137117
 1.51497 1.83093 0.278844 0.89968 -0.0119414 -0.0180309 -0.00585189 -0.0124799
 1.57872 1.25999 0.664095 0.808217 -0.012092 -0.0157582 -0.00842573 -0.0138862
 0.852563 0.697354 0.212326 0.65578 -0.0189784 -0.021564 -0.0163928 -0.0184957
 0.167981 0.301017 1.50389 1.13526 -0.0282434 -0.0328889 -0.0235978 -0.0264667
 1.29325 1.98337 0.799903 1.20178 -0.0149555 -0.0211256 -0.00878554 -0.0177569
 1.68404 1.64524 1.27662 0.0876045 -0.0112219 -0.0183849 -0.00405888 -0.0129926
 0.572632 0.824847 1.99723 0.361992 -0.02373 -0.0299084 -0.0175517 -0.0200095
 0.849791 0.971741 0.209554 1.41242 -0.0196766 -0.0231106 -0.0162426 -0.0182842
 1.45954 1.5704 1.57872 1.8337 -0.0149681 -0.0231372 -0.006799 -0.0137795
 0.955111 1.98614 1.86419 0.215097 -0.0188645 -0.0278401 -0.00988886 -0.0220988
 1.88082 1.551 0.871964 1.70898 -0.00964577 -0.0174859 -0.00180565 -0.00906598
 0.583719 0.0820613 0.705669 1.57595 -0.0232248 -0.027658 -0.0187915 -0.022209
 0.697354 0.641922 1.80599 0.242813 -0.0221185 -0.0273724 -0.0168645 -0.0183997
 0.367535 1.56209 0.531059 0.974513 -0.0243083 -0.0279559 -0.0206608 -0.0251233
 0.966198 1.48448 1.64247 1.25721 -0.0200586 -0.0252437 -0.0148734 -0.0210783
