#observables(1,2,3...)parameters(1,2,3...)
 -0.0290841 0.010851
 -0.0656593 0.0242818
 0.111449 -0.0275949
 -0.127864 0.0293924
 -0.115135 0.0378464
 0.198089 -0.0683696
 0.0802184 -0.0213222
 0.07933 -0.0191269
 -0.000108884 -0.0164014
 0.0263945 -0.00991146
 0.0139225 -0.00294016
 0.0538655 -0.0200998
 -0.0200235 -0.000474752
 -0.0436775 -0.00319553
 0.0880835 0.00161137
 -0.100886 -0.00432981
 -0.0825233 -0.00291796
 0.125537 0.0223198
 0.0497019 0.0168235
 0.0472791 0.0209366
 -0.0203669 0.00892119
 0.0205834 -0.0026477
 0.0114714 0.000123738
 0.0309946 0.00848878
 -0.0192837 -0.00139941
 -0.0468487 0.000768465
 0.0833367 0.00754489
 -0.100706 -0.00455482
 -0.0930657 0.0102601
 0.148227 -0.00604193
 0.0650811 -0.00240062
 0.0604027 0.00453212
 -0.0128743 -0.000444584
 0.0200459 -0.00197572
 0.00919761 0.00296595
 0.0384471 -0.00082685
 -0.0189786 -0.00178076
 -0.0429746 -0.00407405
 0.110516 -0.0264293
 -0.124645 0.0253688
 -0.0728994 -0.0149478
 0.139593 0.00475014
 0.0540571 0.0113794
 0.0673777 -0.00418659
 -0.0142247 0.00124348
 0.0188332 -0.000459885
 0.0189378 -0.00920927
 0.0370502 0.000919245
