 0.17007 0.9002 0.472773 0.586286	 -0.0249175 -0.0608455 0.114838 -0.127895 -0.0954902 0.190109 0.0790296 0.0808598 0.00652192 0.0252361 0.0156541 0.0550961
 1.3977 0.350851 1.20851 0.603103	 -0.0122255 -0.0325891 0.0775537 -0.0909942 -0.0595583 0.101406 0.043951 0.0430872 -0.0237893 0.0161702 0.0109578 0.0247282
 1.05295 0.277978 0.199499 1.26737	 -0.0166919 -0.0398202 0.0644654 -0.0805521 -0.086898 0.120001 0.0533738 0.0390439 -0.0229619 0.0200484 0.00443762 0.028153
 0.115415 0.286386 0.84975 0.988488	 -0.0290827 -0.0714582 0.115228 -0.123718 -0.128072 0.190502 0.0650762 0.0548255 0.000166716 0.0335864 0.0134318 0.0518614
 0.612913 1.08098 1.24775 0.182683	 -0.024918 -0.0457168 0.115878 -0.130301 -0.0698145 0.155541 0.0626739 0.0821221 -0.0111471 0.0178132 0.0207384 0.0411046
 0.18969 0.907207 0.636737 0.98008	 -0.0263732 -0.0660745 0.103804 -0.112206 -0.111082 0.188736 0.0780387 0.0722638 0.00334039 0.0263174 0.0114904 0.0535077
 0.664765 1.27718 1.04595 0.258358	 -0.0219738 -0.0440307 0.10519 -0.126037 -0.0769812 0.154164 0.0667633 0.085694 -0.0128961 0.0154339 0.0185519 0.0411893
 1.07958 0.453153 0.350851 1.30801	 -0.0176299 -0.037893 0.0615387 -0.0817602 -0.0851909 0.117851 0.0547804 0.0445803 -0.0182487 0.0161612 0.00512594 0.0296854
 0.938038 0.734835 0.601702 1.41031	 -0.0194863 -0.0408502 0.0628551 -0.0783539 -0.0775869 0.133134 0.0670154 0.0671104 -0.0160641 0.0135991 0.00625856 0.0343945
 1.40891 1.46777 1.06977 0.873574	 -0.0136514 -0.036155 0.0797631 -0.0961067 -0.0709117 0.115721 0.0588879 0.0624655 -0.0160777 0.0116695 0.0106422 0.0321298
 1.04595 1.00531 0.723624 0.345245	 -0.0182462 -0.0412861 0.0974162 -0.110417 -0.0743736 0.130437 0.0526852 0.0601875 -0.0154653 0.0176744 0.0152776 0.0343175
 0.273774 0.713814 1.1034 0.851151	 -0.0264595 -0.061618 0.108953 -0.120091 -0.103416 0.178853 0.0750662 0.0718386 -0.000850562 0.0251932 0.0131457 0.0496989
 0.224725 1.13143 1.45235 1.21692	 -0.028496 -0.0641188 0.10034 -0.107913 -0.0991054 0.191311 0.0900207 0.092296 0.00331538 0.0198203 0.0117726 0.0543196
 1.02352 0.33964 1.07257 1.21552	 -0.0209586 -0.0433573 0.0760689 -0.0905843 -0.0907064 0.117677 0.050937 0.043919 -0.0225244 0.0174894 0.00772128 0.0288957
 0.775475 1.14404 0.757257 1.08939	 -0.0183817 -0.0450536 0.075291 -0.097338 -0.0923363 0.148907 0.067563 0.0677448 -0.012002 0.0166969 0.00878318 0.0389769
 1.11041 0.488188 0.251351 0.945045	 -0.0153739 -0.0414757 0.0759676 -0.0909021 -0.0924888 0.118178 0.0520372 0.0371742 -0.0209135 0.0202871 0.00609187 0.0289166
 0.975876 0.11962 0.541441 0.684384	 -0.0183951 -0.0392197 0.0802346 -0.101082 -0.086079 0.119473 0.0491209 0.0414103 -0.0264693 0.0213913 0.00948832 0.027177
 1.2029 0.276577 1.32062 1.4986	 -0.0150188 -0.0351348 0.0646149 -0.0767836 -0.0670068 0.106162 0.049028 0.0453394 -0.0250511 0.0156174 0.00720399 0.0246365
 0.453153 1.13283 1.301 0.534434	 -0.024702 -0.0566076 0.107603 -0.124267 -0.0974419 0.178674 0.0758456 0.0780387 -0.00807608 0.0234414 0.0145695 0.0461713
 0.158859 1.32763 0.280781 1.42152	 -0.0262647 -0.0651432 0.0886297 -0.101513 -0.108266 0.205135 0.0915762 0.0861897 0.00885951 0.0251421 0.00845479 0.0584604
 1.35005 0.994094 0.228929 0.228929	 -0.0136148 -0.0399894 0.0958082 -0.0944026 -0.0666698 0.111684 0.0464105 0.0535488 -0.0175561 0.0155999 0.0143901 0.0294911
 1.0992 0.967467 0.939439 0.16026	 -0.0182127 -0.0406061 0.103615 -0.109732 -0.0659294 0.124926 0.0478536 0.0639301 -0.018038 0.0163269 0.0182387 0.0322187
 0.994094 1.35005 0.880581 1.47477	 -0.0188701 -0.0421011 0.0687945 -0.0882832 -0.0884413 0.130526 0.0637182 0.0628824 -0.0133037 0.0151529 0.00694283 0.0356842
 0.793694 0.781081 1.46637 0.464364	 -0.0196621 -0.0385461 0.0983011 -0.116657 -0.0648934 0.131075 0.063 0.073683 -0.0147392 0.0140112 0.0155477 0.0362915
 1.49299 0.510611 1.14825 0.130831	 -0.0154896 -0.0321822 0.0977385 -0.0980663 -0.0465214 0.0945589 0.0319714 0.0493056 -0.0187114 0.0149959 0.0190024 0.0254663
 0.576476 0.754454 0.873574 1.09079	 -0.0257192 -0.0509736 0.0837419 -0.0970454 -0.0911908 0.153932 0.0755461 0.0780671 -0.0117691 0.0159118 0.00919513 0.041197
 0.433534 0.762863 0.638138 0.151852	 -0.0261284 -0.0509913 0.118846 -0.13194 -0.0806013 0.167702 0.0634458 0.0870078 -0.00950231 0.0197215 0.0220633 0.0445424
 0.63954 0.137838 0.762863 1.18328	 -0.0238973 -0.0495989 0.084501 -0.0973892 -0.0927916 0.142746 0.0639914 0.0583945 -0.0227801 0.020493 0.00878263 0.0335305
 0.973073 1.39489 1.27297 1.10621	 -0.0184489 -0.0432765 0.0757121 -0.0940281 -0.0774243 0.147549 0.0722129 0.070545 -0.0174703 0.0169641 0.00849247 0.0366235
 1.18749 1.42292 0.981481 1.06697	 -0.0169924 -0.0374911 0.0700336 -0.0914457 -0.0766179 0.126846 0.0651516 0.0662024 -0.0148973 0.0122964 0.00830242 0.0340455
 1.38929 1.21552 0.797898 0.223323	 -0.0134714 -0.0355258 0.0975995 -0.0980761 -0.0472079 0.11324 0.0503521 0.0679068 -0.0164371 0.0126834 0.0177182 0.0311018
 0.196697 0.462963 1.37668 0.142042	 -0.0264932 -0.0566887 0.129995 -0.142684 -0.0862324 0.179403 0.0584732 0.0794882 -0.000888842 0.0258086 0.0245928 0.049473
 0.991291 1.1959 1.13704 1.32482	 -0.0209408 -0.0450698 0.0733177 -0.0870538 -0.0865658 0.132599 0.0644186 0.0651553 -0.0149494 0.0137939 0.00793237 0.0354011
 1.43834 1.35706 0.950651 1.41451	 -0.0149308 -0.033535 0.0552945 -0.0717797 -0.0626752 0.120731 0.0638538 0.0653917 -0.015865 0.0116719 0.00581255 0.031278
 0.465766 1.23934 0.973073 1.48318	 -0.0269641 -0.059467 0.0857106 -0.101106 -0.113485 0.172842 0.0800557 0.0791397 -0.00705999 0.0192741 0.00843249 0.0459952
 0.691391 0.139239 0.102803 1.1034	 -0.0213576 -0.0438795 0.0715646 -0.0921651 -0.0907066 0.141487 0.0615282 0.0481622 -0.0251952 0.0233637 0.0057805 0.0315104
 1.20991 0.748849 0.631131 0.984284	 -0.0130107 -0.0371027 0.0696314 -0.085837 -0.0752604 0.117696 0.0555943 0.0495532 -0.0161826 0.0155455 0.00763568 0.0313497
 0.76006 1.23654 1.06837 0.671772	 -0.0223858 -0.0456867 0.0886318 -0.107736 -0.0837095 0.149826 0.0727208 0.076264 -0.0159617 0.0161698 0.0112055 0.0390877
 0.418118 1.0978 0.778278 0.77968	 -0.0241927 -0.0579785 0.103029 -0.12001 -0.107791 0.172216 0.0766066 0.0791047 -0.00381495 0.0189328 0.0130321 0.0475917
 0.471371 0.128028 1.03754 1.13003	 -0.0247426 -0.0562007 0.0957633 -0.10985 -0.108887 0.155335 0.058433 0.0483813 -0.0189673 0.0263079 0.0102829 0.0366151
 0.568068 0.761461 0.341041 1.16366	 -0.0216083 -0.0500144 0.0780275 -0.103253 -0.107688 0.160331 0.0714839 0.0640658 -0.0115559 0.0207843 0.00718285 0.041571
 0.33964 1.23794 0.104204 0.17988	 -0.0268235 -0.0599688 0.121191 -0.130552 -0.0991734 0.187939 0.0726826 0.0789066 -0.00262466 0.0261299 0.0174874 0.05009
 1.1959 0.991291 0.348048 1.21972	 -0.0160785 -0.0377358 0.0653535 -0.0837002 -0.0819271 0.121208 0.0618563 0.0545944 -0.017561 0.0148332 0.00566884 0.0318522
 1.37107 1.27578 0.217718 0.996897	 -0.01526 -0.0403313 0.0674172 -0.080648 -0.0835292 0.123571 0.0614666 0.0517003 -0.0169337 0.0163922 0.00509371 0.0318492
 0.182683 0.537237 0.725025 0.502202	 -0.027013 -0.0643146 0.117705 -0.128681 -0.107429 0.183675 0.0714928 0.0699902 0.00341866 0.0266545 0.0152303 0.0525978
 0.181281 0.67037 0.426527 0.46997	 -0.0248152 -0.0611586 0.11694 -0.133814 -0.107358 0.188406 0.0667459 0.0666118 0.0020182 0.0296361 0.0164588 0.0524991
 1.38088 1.44535 0.649349 0.792292	 -0.0148063 -0.0368256 0.0740208 -0.0911791 -0.0720813 0.122114 0.0577035 0.0584866 -0.0161412 0.0143989 0.00947708 0.032317
 0.412513 1.06557 1.18609 1.00951	 -0.0256583 -0.0548201 0.0997417 -0.114759 -0.0896245 0.174608 0.0860187 0.0871514 -0.00410708 0.0186606 0.0119451 0.0480561
 0.818919 1.45095 1.2043 0.24995	 -0.0202766 -0.0416517 0.105581 -0.123304 -0.0713606 0.144456 0.0623148 0.081318 -0.0157541 0.014933 0.0183839 0.038029
 0.521822 1.2043 1.45095 0.318619	 -0.0244094 -0.0478345 0.109717 -0.128574 -0.07778 0.164953 0.0731737 0.0879727 -0.00878551 0.0172299 0.0180183 0.0440771
 1.48458 0.315816 0.925425 0.402703	 -0.0120428 -0.0291556 0.0891729 -0.0978504 -0.0492189 0.0885544 0.0360356 0.0444659 -0.0225816 0.0140152 0.0151087 0.0229032
 0.785285 0.144845 0.654955 1.47758	 -0.0207535 -0.0452732 0.0734492 -0.0893942 -0.0951324 0.127955 0.0560763 0.0509601 -0.02315 0.0189705 0.00706707 0.03057
 0.46016 0.296196 0.751652 0.290591	 -0.0228537 -0.0512772 0.114493 -0.134096 -0.0944643 0.159588 0.0570335 0.0646792 -0.0168876 0.0238004 0.0179675 0.0397007
 0.221922 1.24635 1.13564 0.465766	 -0.0275337 -0.0625559 0.117906 -0.129682 -0.096573 0.194098 0.0806447 0.0870211 0.00377211 0.0234241 0.0164993 0.0549357
 0.343844 1.40611 0.165866 0.324224	 -0.0233785 -0.0530114 0.104623 -0.12604 -0.0933413 0.183682 0.0777733 0.0852806 -0.00104272 0.0212743 0.0148783 0.0502023
 0.200901 0.430731 1.42853 1.05996	 -0.0289708 -0.0658095 0.107933 -0.109899 -0.103956 0.173781 0.0701952 0.0640814 2.02152e-05 0.0253183 0.012592 0.0496894
 0.800701 0.667568 0.998298 0.381682	 -0.0180389 -0.0428242 0.101681 -0.119839 -0.0797451 0.139451 0.0550233 0.0619354 -0.0167105 0.0200325 0.0157026 0.0356192
 1.2982 0.108408 0.101401 0.647948	 -0.0132932 -0.0375304 0.0774686 -0.0862452 -0.0766889 0.104447 0.0429832 0.0316257 -0.0294702 0.020308 0.0075671 0.0226295
 0.476977 1.22673 0.212112 0.601702	 -0.020572 -0.0520744 0.0925212 -0.118396 -0.101269 0.179423 0.079008 0.0742917 -0.00956198 0.0230523 0.0102842 0.0457322
 1.41592 0.404104 0.48959 0.995495	 -0.0131603 -0.0311578 0.0642767 -0.0756741 -0.0618913 0.0983417 0.0511449 0.0439543 -0.0199021 0.0142525 0.00634274 0.0258535
 0.85956 0.622723 0.788088 1.1987	 -0.0201669 -0.043303 0.0795243 -0.0986685 -0.0881463 0.132121 0.062832 0.0573776 -0.0173292 0.0169815 0.00872745 0.0342592
 1.05155 1.17768 0.172873 1.37948	 -0.0175978 -0.0406858 0.0609817 -0.0764999 -0.0797891 0.13367 0.0703597 0.0644973 -0.0138853 0.0137603 0.00413447 0.0351498
 0.572272 0.122422 1.32763 0.325626	 -0.0231035 -0.0475669 0.11286 -0.129387 -0.0859401 0.143933 0.0481869 0.0561419 -0.0223397 0.0240118 0.0185087 0.0341693
 0.164464 0.301802 0.413914 0.343844	 -0.0244769 -0.0558022 0.112942 -0.132034 -0.0972343 0.180059 0.0617205 0.066893 -0.00198609 0.0276846 0.017718 0.0489358
 1.2015 1.19169 1.0992 0.24014	 -0.0145404 -0.0377353 0.104075 -0.110213 -0.0565277 0.12281 0.0547996 0.072767 -0.0179956 0.0132523 0.0182739 0.0327952
 0.776877 1.2968 0.966066 0.785285	 -0.0177641 -0.0438175 0.088609 -0.107787 -0.0801603 0.144251 0.080269 0.0847808 -0.0122659 0.0121345 0.0108571 0.0401523
 0.904404 0.938038 0.614314 1.06276	 -0.0175642 -0.0411359 0.0730197 -0.094824 -0.0849407 0.139577 0.0670485 0.0648745 -0.0145068 0.015194 0.00809688 0.03589
 0.266767 0.467167 0.914214 1.34444	 -0.0289279 -0.066452 0.10203 -0.11265 -0.124638 0.176242 0.0653704 0.054161 -0.00536671 0.0287872 0.0101782 0.0465925
 0.468569 0.505005 1.09499 1.43834	 -0.0302686 -0.0596096 0.0922546 -0.10679 -0.116739 0.16464 0.0675642 0.0581552 -0.011465 0.0241419 0.00894795 0.0426001
 0.767067 0.308809 0.817517 0.91001	 -0.0207952 -0.0432186 0.0838573 -0.0952797 -0.0741409 0.132727 0.0606402 0.0588641 -0.0226204 0.0184559 0.0102731 0.0318864
 1.34164 1.04174 1.35425 0.481181	 -0.014271 -0.0350676 0.0892292 -0.0997487 -0.0587097 0.112989 0.0510925 0.0574975 -0.0170919 0.0131381 0.0135959 0.0304301
 0.953453 0.605906 1.45375 0.565265	 -0.0195527 -0.0375989 0.0894756 -0.109343 -0.0725862 0.121411 0.0585202 0.0631606 -0.0166233 0.0136187 0.0126912 0.0331845
 1.16366 0.24995 0.524625 0.949249	 -0.0158514 -0.0358326 0.0666462 -0.0836026 -0.0752404 0.111577 0.051496 0.0469338 -0.024863 0.016518 0.00720997 0.0265188
 1.15245 0.83013 0.402703 1.28278	 -0.0165925 -0.039755 0.0642583 -0.0794357 -0.0841062 0.124557 0.0576079 0.050009 -0.0158808 0.0170636 0.00549922 0.0320829
 0.268168 1.43133 0.328428 0.397097	 -0.0257103 -0.0602382 0.113208 -0.13535 -0.109783 0.193972 0.0756467 0.0800918 -0.000338139 0.0250538 0.0162982 0.052641
 0.32983 0.895996 1.26737 0.199499	 -0.0243784 -0.053517 0.11377 -0.135232 -0.0966827 0.176725 0.0634816 0.0797511 -0.0042953 0.0227999 0.0199255 0.0478607
 0.341041 0.234535 0.790891 0.495195	 -0.0223228 -0.0555024 0.110904 -0.125895 -0.0989065 0.165471 0.0597245 0.0553657 -0.0115509 0.0281923 0.014679 0.0419023
 0.467167 0.855355 1.37107 1.49299	 -0.0291823 -0.0572386 0.088001 -0.0959861 -0.0937985 0.166048 0.0792578 0.0762825 -0.00770342 0.0190077 0.00879927 0.0441661
 0.561061 0.185485 1.17347 0.307407	 -0.0225196 -0.0431476 0.111161 -0.128451 -0.0746837 0.138463 0.054231 0.0703339 -0.018282 0.0181656 0.0192955 0.0355382
 1.01792 0.360661 0.949249 0.524625	 -0.0177931 -0.0367922 0.0878986 -0.1008 -0.065349 0.111506 0.0504 0.05483 -0.0208995 0.0152018 0.0128015 0.0284523
 0.945045 0.486787 1.27858 0.545646	 -0.0171245 -0.0353809 0.087975 -0.102513 -0.0553792 0.121815 0.0581841 0.0640697 -0.0182613 0.0149959 0.0133432 0.0319139
 1.16927 0.207908 1.48739 1.39069	 -0.0173992 -0.0378093 0.0714534 -0.0798498 -0.0685856 0.103607 0.0486132 0.0451099 -0.0241454 0.0155743 0.00811208 0.0249859
 0.649349 0.497998 1.18749 0.645145	 -0.0194553 -0.0473254 0.100253 -0.120395 -0.0913823 0.146436 0.0628262 0.0624095 -0.0162734 0.0203933 0.0137016 0.0380995
 1.30661 0.121021 0.255556 0.238739	 -0.0163767 -0.0355905 0.0930062 -0.0965039 -0.0631379 0.0990703 0.0359643 0.0398236 -0.0292257 0.0182694 0.0146074 0.0226067
 0.464364 1.43413 0.496597 0.813313	 -0.022011 -0.0531332 0.0913955 -0.115196 -0.0998208 0.177985 0.0850161 0.0845663 -0.00670418 0.0179507 0.0107406 0.0477937
 0.656356 1.1048 1.2982 0.704004	 -0.0229425 -0.0489747 0.097375 -0.112932 -0.0838448 0.151319 0.0732961 0.0772722 -0.0113576 0.0147277 0.0127228 0.0411766
 0.873574 0.886186 1.32623 1.17768	 -0.0224962 -0.0445079 0.0804538 -0.0970241 -0.0849787 0.136737 0.0651706 0.0643986 -0.0156114 0.0154251 0.00930192 0.0358385
 0.858158 0.618519 0.53023 0.359259	 -0.0180251 -0.0388776 0.094903 -0.11531 -0.0770701 0.128247 0.0548328 0.063787 -0.0173241 0.0153688 0.0150213 0.0340858
 1.102 1.06977 1.46777 0.887588	 -0.0173995 -0.0399935 0.0810388 -0.099966 -0.0814746 0.122569 0.057786 0.055962 -0.0157374 0.0155164 0.00983295 0.0329504
 0.350851 0.298999 0.98989 0.404104	 -0.0253509 -0.0550807 0.113412 -0.122933 -0.0865029 0.161535 0.0635396 0.069238 -0.00967403 0.0226581 0.0167182 0.0423143
 0.314414 0.988488 1.13844 0.733433	 -0.0289438 -0.0612664 0.11047 -0.11767 -0.0962289 0.173381 0.081157 0.0855557 -5.4569e-05 0.0178732 0.014015 0.0500522
 0.908609 0.626927 1.28278 0.866567	 -0.0206015 -0.0413494 0.0819043 -0.0989237 -0.0777522 0.129251 0.0637253 0.0651965 -0.0171399 0.0142829 0.0101536 0.0342699
 1.24635 0.674575 0.555455 1.29399	 -0.0136468 -0.0327974 0.0581857 -0.0744877 -0.0665801 0.110871 0.0551727 0.0547584 -0.0166732 0.0121957 0.00638403 0.0291048
 0.144845 0.785285 1.46356 1.01512	 -0.0293005 -0.0697012 0.11241 -0.116875 -0.112995 0.190186 0.0730905 0.066535 0.00548306 0.0290862 0.0134577 0.0544176
 0.866567 1.18328 1.15385 0.807708	 -0.0202313 -0.0453208 0.0867042 -0.110879 -0.0964292 0.144491 0.0682439 0.0684988 -0.0155387 0.0156661 0.0104822 0.0381042
 0.755856 0.416717 1.34444 0.914214	 -0.0219471 -0.0451975 0.0887746 -0.10462 -0.0868604 0.132972 0.0580274 0.0567719 -0.0192718 0.0182631 0.0111654 0.0337826
 1.48599 1.48599 0.711011 1.12863	 -0.0130153 -0.0320348 0.0607668 -0.0748707 -0.0570628 0.11486 0.0650128 0.0667922 -0.0154571 0.00961225 0.00710276 0.0311846
 1.17768 0.26957 1.23233 1.36126	 -0.0194316 -0.03662 0.0711452 -0.0843427 -0.0728017 0.107835 0.0490151 0.04525 -0.0255475 0.0168828 0.00813934 0.0255446
 0.894595 0.541441 0.507808 0.781081	 -0.0186396 -0.0385625 0.0781684 -0.0982742 -0.0796377 0.123958 0.0540239 0.0478298 -0.0182671 0.0179962 0.00916532 0.0312354
 1.36827 0.725025 0.537237 0.888989	 -0.0165897 -0.0364353 0.0682377 -0.0867117 -0.0824623 0.111448 0.0475626 0.0425212 -0.0169633 0.0165777 0.00725016 0.0287413
 0.98008 0.918418 1.3991 0.486787	 -0.0198556 -0.0384173 0.092074 -0.109548 -0.0679309 0.126423 0.0599003 0.0675144 -0.0153521 0.0135266 0.0138701 0.0342657
 0.772673 1.43974 1.44114 0.221922	 -0.0229217 -0.0449437 0.107692 -0.120131 -0.072259 0.146327 0.0613104 0.0805476 -0.0136193 0.0162907 0.0190745 0.0391043
 0.324224 1.0992 0.545646 1.27858	 -0.0258468 -0.0594723 0.0875516 -0.106672 -0.109064 0.189696 0.0848358 0.0815513 -0.00171113 0.0222209 0.00903668 0.0508596
 0.383083 1.26456 0.216316 0.566667	 -0.0220432 -0.0520677 0.0979292 -0.122768 -0.0962137 0.182686 0.0808114 0.080676 -0.00208376 0.0214367 0.0122945 0.0494387
 1.13844 0.561061 0.125225 1.07818	 -0.0187364 -0.0408577 0.0691112 -0.0805866 -0.0849638 0.11979 0.0570164 0.0427346 -0.0192801 0.0186568 0.00478128 0.0294761
 0.475576 0.213514 0.82032 0.178478	 -0.0239831 -0.0498814 0.116539 -0.134774 -0.0904674 0.156485 0.0479063 0.062985 -0.0174567 0.0248367 0.0212696 0.0379122
 0.223323 0.437738 0.719419 1.07678	 -0.0255179 -0.0615411 0.0965585 -0.108193 -0.107585 0.179826 0.074505 0.0703031 -0.000512509 0.0237627 0.0111437 0.050066
 0.46997 0.593293 0.538639 0.213514	 -0.0226332 -0.0469163 0.110334 -0.129994 -0.0820577 0.15945 0.0606406 0.0774902 -0.0111765 0.020125 0.0194151 0.0421599
 0.105606 1.07678 1.37808 1.46777	 -0.0307113 -0.0721766 0.10614 -0.109274 -0.114724 0.202374 0.0822108 0.0782758 0.00976924 0.0282169 0.0119654 0.0583466
 1.32202 1.42573 0.486787 1.00671	 -0.013691 -0.0372574 0.0648112 -0.081825 -0.0725172 0.127991 0.0651923 0.062419 -0.0166192 0.0141488 0.00659923 0.033086
 0.135035 0.48959 0.587688 0.233133	 -0.0246848 -0.059513 0.126921 -0.143765 -0.10071 0.184935 0.0605311 0.0660634 0.00267926 0.0302368 0.0206016 0.0514702
 1.44535 1.28559 0.59049 0.376076	 -0.0147005 -0.0382491 0.092818 -0.0962438 -0.0642274 0.114202 0.050033 0.0586151 -0.0178742 0.0139834 0.0142145 0.0308186
 0.338238 0.472773 0.9002 1.46076	 -0.0304671 -0.0650635 0.0960642 -0.103569 -0.119747 0.169016 0.069564 0.0618531 -0.00720692 0.0243107 0.00924036 0.0452741
 0.422322 1.03614 0.415315 0.32002	 -0.0229155 -0.0496047 0.104092 -0.128268 -0.0927708 0.169957 0.0689935 0.0746347 -0.00641909 0.0210332 0.0155714 0.0458962
 0.352252 1.13423 0.621321 0.92963	 -0.0266156 -0.0595552 0.0957291 -0.113175 -0.108521 0.181072 0.0834315 0.0811446 -0.00238632 0.0192114 0.0101771 0.0496455
 0.519019 1.24775 1.08098 1.0011	 -0.0248879 -0.0529119 0.0880912 -0.104287 -0.0936455 0.165182 0.0826077 0.0846298 -0.00754442 0.0156481 0.00985241 0.0449675
 0.554054 1.4005 0.76006 0.723624	 -0.0252509 -0.0552976 0.0997651 -0.118674 -0.102826 0.169131 0.0768257 0.0763023 -0.0112247 0.0187151 0.0117014 0.0444233
 0.500801 1.48318 0.891792 0.418118	 -0.0248559 -0.0507875 0.107472 -0.130232 -0.0924618 0.173599 0.077887 0.0868585 -0.00757901 0.0188445 0.01538 0.0460954
 0.307407 0.987087 1.13283 1.16787	 -0.0286175 -0.0649192 0.10505 -0.114351 -0.106984 0.185563 0.0844205 0.0795886 -0.000727834 0.0220543 0.0112605 0.0513983
 1.03754 1.33043 1.11602 1.12162	 -0.0204009 -0.0411562 0.0751517 -0.0929545 -0.0794958 0.131424 0.0695905 0.0731498 -0.0146749 0.0115312 0.0085884 0.0354741
 0.618519 0.858158 0.982883 0.68018	 -0.0234118 -0.0485977 0.0968202 -0.120256 -0.0978678 0.157084 0.06703 0.0659162 -0.0136189 0.020562 0.0124349 0.0404148
 0.61992 0.335435 1.3024 0.231732	 -0.02296 -0.0478856 0.114842 -0.136278 -0.0951827 0.147115 0.0421377 0.049316 -0.0197505 0.0265869 0.019529 0.0358676
 0.797898 0.177077 1.35986 0.507808	 -0.0175715 -0.0378642 0.0952644 -0.109741 -0.0628688 0.121025 0.0548268 0.0651287 -0.0221526 0.0150165 0.0152175 0.0306437
 0.298999 1.3977 1.3038 0.338238	 -0.0265905 -0.0566778 0.121646 -0.137496 -0.0862491 0.185144 0.0781793 0.0916616 0.000749431 0.0202656 0.0193083 0.0521669
 0.932432 0.867968 0.698398 0.432132	 -0.0178967 -0.0400316 0.0968999 -0.116682 -0.0790777 0.129609 0.0574779 0.0648227 -0.0160077 0.0154766 0.0146218 0.0348555
 1.31361 1.102 0.75025 0.673173	 -0.0152568 -0.0339175 0.0771767 -0.0953177 -0.0628829 0.117088 0.0613036 0.0658379 -0.0158485 0.0116768 0.0106457 0.0319109
 1.36547 0.118218 1.30801 1.26176	 -0.0154537 -0.0343991 0.0682303 -0.0766611 -0.0596119 0.0991499 0.0486129 0.0463687 -0.0262346 0.0140451 0.00786796 0.0231675
 1.30941 0.747447 1.13423 0.605906	 -0.0152296 -0.0316723 0.0764808 -0.091873 -0.0541204 0.108204 0.0562158 0.0632585 -0.0175658 0.0108568 0.0114103 0.029488
 0.895996 1.44114 0.481181 1.20571	 -0.0192145 -0.0451621 0.0724176 -0.0939583 -0.0919464 0.147816 0.0718516 0.0667438 -0.0152771 0.0175967 0.00696752 0.0380429
 0.3004 1.0964 0.247147 1.24775	 -0.0238417 -0.0577971 0.0829842 -0.105073 -0.111064 0.189315 0.0842295 0.0771397 -0.00152174 0.0228021 0.00735032 0.0505279
 1.48178 0.796496 0.503604 0.9997	 -0.0111053 -0.0328041 0.0647459 -0.0763825 -0.0604194 0.10736 0.0574961 0.0525307 -0.0170799 0.0128479 0.00685438 0.028758
 0.646547 0.517618 0.886186 0.917017	 -0.0230173 -0.0471933 0.0881304 -0.105282 -0.0886328 0.1448 0.0651404 0.0614363 -0.0148932 0.0197555 0.0104662 0.0375456
