 -0.309767 -1.71638 -5.21002 6.78339
 -0.346992 -1.68424 -4.76341 7.02427
 -0.490485 -1.92468 -4.70703 6.93961
 -0.306609 -1.68526 -4.92134 6.90166
 0.0183729 -1.57686 -4.71079 7.25917
 -0.109777 -1.67193 -4.77937 7.44321
 -0.00699469 -1.60738 -4.57557 7.66374
 -0.00699469 -1.60738 -4.57557 7.66374
 0.00555928 -1.87917 -4.44722 7.71847
 0.00555928 -1.87917 -4.44722 7.71847
 0.00555928 -1.87917 -4.44722 7.71847
 -0.217122 -1.98705 -4.29395 7.75458
 -0.393541 -1.87559 -3.95922 7.76209
 -0.217225 -1.83648 -3.58166 7.46569
 0.0702777 -1.64887 -3.40699 7.57715
 0.126309 -1.70932 -3.56633 7.44338
 -0.337953 -1.53355 -3.76081 7.24588
 -0.350708 -1.09935 -4.12906 7.3049
 -0.14264 -1.13928 -3.61141 7.35663
 -0.22306 -1.22733 -3.88157 7.42515
 -0.408408 -1.11621 -3.69276 7.46972
 -0.382638 -1.32623 -3.54174 7.35497
 -0.308963 -0.897668 -3.55671 7.22798
 -0.483596 -0.651653 -3.45881 6.92934
 -0.441068 -0.842178 -3.41846 6.68467
 -0.485284 -0.894041 -3.5667 6.74598
 -0.403558 -1.05725 -3.5963 6.72414
 -0.374184 -1.38253 -3.42142 6.84283
 -0.497403 -1.48013 -3.40994 6.57573
 -0.497403 -1.48013 -3.40994 6.57573
 -0.497403 -1.48013 -3.40994 6.57573
 -0.190989 -1.89804 -3.16453 6.76835
 -0.340697 -1.94231 -3.07341 6.86241
 -0.21316 -1.61707 -3.27716 6.90773
 0.0806699 -1.3998 -3.42588 7.07424
 -0.0602283 -1.20148 -3.3134 6.91303
 -0.261101 -1.45924 -3.29427 6.54805
 -0.179407 -1.26856 -3.27855 5.90334
 -0.247117 -1.17784 -3.41299 6.2005
 -0.0102638 -1.31711 -3.45889 6.40633
 -0.291442 -1.12282 -3.81702 6.51487
 -0.39392 -1.27695 -3.47161 6.76986
 -0.402597 -1.26929 -3.46508 6.89807
 -0.206049 -1.04637 -3.01712 6.90198
 -0.300625 -1.31229 -4.09098 7.25391
 -0.411058 -1.31087 -4.23896 7.09996
 -0.230919 -1.48467 -4.43525 7.51262
 -0.554398 -1.69779 -4.65049 7.55143
 -0.535103 -1.99196 -4.75842 7.55083
 -0.0665225 -2.13296 -4.78113 7.4338
 -0.272736 -2.14344 -4.65484 7.03409
 -0.013891 -2.02055 -4.41741 7.07352
 -0.220821 -1.72072 -4.21949 7.67748
 -0.142565 -1.83358 -3.78591 7.83312
 -0.264702 -1.89278 -4.21876 7.67674
 -0.0562223 -1.52008 -4.2323 7.25698
 -0.287394 -1.1284 -4.47238 6.955
 -0.311783 -1.81032 -4.09945 7.15071
 -0.30285 -1.59523 -4.11124 7.18182
 -0.247027 -1.877 -4.19475 7.39236
 -0.257567 -1.79121 -4.3815 7.00423
 -0.44866 -1.70275 -4.4374 7.19068
 -0.470366 -1.49286 -4.3321 7.63372
 -0.57719 -1.40923 -4.25674 7.37538
 -0.57719 -1.40923 -4.25674 7.37538
 -0.386736 -1.76367 -4.43919 7.17551
 -0.394729 -1.4508 -4.49949 7.04728
 -0.528278 -1.21583 -4.91191 6.93218
 -0.418091 -1.37637 -5.28038 6.81058
 -0.343053 -1.50981 -5.36943 6.85147
 -0.378599 -1.29111 -5.24652 6.81855
 -0.39082 -1.04572 -4.75232 6.28763
 -0.17427 -1.13206 -4.69197 6.137
 -0.410549 -1.04223 -4.72945 5.9717
 -0.45682 -1.24487 -5.34466 5.74214
 -0.493787 -0.971975 -5.34909 5.73498
 -0.358316 -0.769395 -5.29665 6.47295
 -0.648846 -0.472086 -5.58414 6.29784
 -0.318358 -0.277838 -5.91147 6.0416
 -0.608257 -0.623048 -5.99707 5.98836
 -0.839265 -0.0526089 -6.28942 5.56232
 -0.673691 -0.0410118 -6.52296 5.3982
 -1.03174 -0.0530479 -6.04241 5.33361
 -0.800922 0.259358 -5.20944 5.5052
 -0.592539 0.00802283 -5.42554 5.3361
 -0.600652 -0.00599471 -5.67778 5.43579
 -0.380738 -0.198776 -5.82603 5.17624
 -0.62451 -0.668789 -5.37998 5.51905
 -0.484741 -0.797702 -5.42802 5.32441
 -0.377759 -1.01401 -5.15325 5.43932
 -0.595068 -1.02758 -4.90008 5.03941
 -0.471933 -1.38147 -4.97817 4.60055
