            0.1         1.4972       0.583483       0.631131      0.0442137      0.0522385       0.416499     0.00244664      0.0789757       0.093031      -0.117704      -0.339107       0.378291          0.014       0.170333     -0.0154041
       0.277978        1.04314       0.622723        1.14264     -0.0653094       0.123844       0.515651      0.0239497      0.0905233       0.089103      -0.134372      -0.343292       0.370063      0.0258252       0.177268     -0.0181155
       0.451752       0.772673        1.01932       0.649349      -0.174802       0.233662       0.523511      0.0947255      0.0825913      0.0985956      -0.134108      -0.348919       0.365339      0.0119806       0.182887     -0.0210495
       0.730631       0.739039         1.2996        1.06837      -0.165238       0.206239       0.610894       0.118821       0.101755      0.0797678      -0.165507      -0.350935       0.361772      0.0176779       0.195189     -0.0259673
       0.270971        1.47898        1.47758        0.98989      -0.141113       0.171397        0.50136      0.0520102       0.111537      0.0956561      -0.137798       -0.35107       0.381204       0.024982       0.180468     -0.0105319
       0.392893       0.503604        0.61992        1.38509      -0.240869       0.265853       0.570084      0.0621411      0.0707547      0.0883873       -0.14097      -0.347048       0.366574      0.0278146       0.183523     -0.0231591
       0.157457       0.597497       0.261161       0.776877     -0.0607356       0.122726       0.486528     -0.0121458      0.0805215       0.107296      -0.130507      -0.354158       0.351387      0.0124588       0.170505      -0.017556
        1.06136       0.454555        0.46997       0.748849      -0.248886        0.20362       0.637952       0.147017      0.0877032      0.0962386      -0.154901      -0.351864       0.347101      0.0166277       0.194244     -0.0359726
        1.37528       0.154655        1.26176       0.350851       0.558973      -0.104606       0.522054       0.132503     -0.0156042      0.0894327      -0.131894      -0.357364       0.374759     0.00479708       0.213819     -0.0460522
       0.761461       0.568068        1.34164       0.959059       -0.10346         0.1619       0.591722        0.11466      0.0706611      0.0923623      -0.157921      -0.351044       0.361627      0.0228939       0.189038     -0.0280989
       0.614314        1.05716       0.163063        1.36406      -0.197596       0.178484       0.672239    -0.00394067      0.0608881       0.137204      -0.167804      -0.340347       0.381978      0.0271829       0.188222     -0.0260707
       0.123824        1.27437        1.18048        1.21131      -0.089383       0.141462       0.456311      0.0054066      0.0838549      0.0908265      -0.123604      -0.341172       0.367115      0.0214673        0.17481    -0.00788789
        1.28418       0.643744        1.14264       0.331231      -0.156435     -0.0529311       0.563598       0.175019      0.0921415      0.0813691      -0.158661      -0.350659       0.354013    -0.00122581       0.198331     -0.0308302
       0.147648       0.898799       0.105606       0.701201       -0.11204       0.150452       0.496923     -0.0351889       0.063635       0.114652      -0.127583      -0.336145       0.371126     0.00968108        0.17029     -0.0158991
        0.17007         0.9002       0.472773       0.586286     -0.0477367       0.115863       0.452934     0.00714287      0.0754129       0.104303       -0.12148      -0.334514       0.372813     0.00253503       0.173083     -0.0146385
         1.3977       0.350851        1.20851       0.603103       0.391594     -0.0366767       0.572299       0.107942     0.00664401      0.0874872      -0.142204      -0.344978       0.365393      0.0140176       0.201348     -0.0381313
        1.05295       0.277978       0.199499        1.26737     -0.0810179     -0.0748287       0.682637    0.000521027     0.00862061       0.140224      -0.164186      -0.356053       0.362821      0.0242539       0.199307     -0.0337411
       0.115415       0.286386        0.84975       0.988488     -0.0573175       0.120935       0.456144      0.0242206      0.0759764      0.0943622      -0.112491      -0.373268       0.352544      0.0166985       0.173766     -0.0123411
       0.612913        1.08098        1.24775       0.182683      -0.299047       0.333233       0.490573       0.163063      0.0629475      0.0892817      -0.144953      -0.335642       0.376353    -0.00102949       0.190943     -0.0248063
        0.18969       0.907207       0.636737        0.98008     -0.0383261       0.103239       0.481774     0.00358266      0.0816521      0.0979337       -0.12207      -0.346269       0.364619      0.0197013       0.173513     -0.0123403
       0.664765        1.27718        1.04595       0.258358      -0.326191       0.369696       0.532318       0.204442       0.106327      0.0826059      -0.150801      -0.344905       0.377875      0.0107261       0.187759     -0.0276742
        1.07958       0.453153       0.350851        1.30801      -0.254935       0.309433       0.718983      0.0795539      0.0503317       0.114595      -0.175313       -0.34726       0.348047      0.0195609       0.195669     -0.0341042
       0.938038       0.734835       0.601702        1.41031      -0.251166       0.222523       0.629972       0.110886      0.0656072      0.0955093      -0.153263      -0.328682       0.362413      0.0355037       0.190112     -0.0317888
        1.40891        1.46777        1.06977       0.873574       0.539029     -0.0923028       0.606136       0.125901       0.142297       0.076644       -0.17564      -0.356971       0.361357      0.0179274       0.194855     -0.0309691
        1.04595        1.00531       0.723624       0.345245     -0.0917066     -0.0912853       0.508134       0.118177      0.0714412      0.0801582      -0.141738      -0.347252        0.36035      0.0103052       0.191003     -0.0298544
       0.273774       0.713814         1.1034       0.851151      -0.094695        0.13842       0.503898      0.0310853      0.0821024       0.105935      -0.123505      -0.348641       0.367503     0.00994742       0.179932     -0.0152006
       0.224725        1.13143        1.45235        1.21692       -0.12816       0.172028       0.499054      0.0349898      0.0961604        0.09137      -0.128812      -0.332443       0.382658      0.0249785       0.179101     -0.0124062
        1.02352        0.33964        1.07257        1.21552      -0.195953       0.201303       0.652716       0.136259       0.059647      0.0928426      -0.164648      -0.366563       0.354398      0.0267253       0.202041     -0.0325846
       0.775475        1.14404       0.757257        1.08939      0.0211228      0.0462072       0.561489      0.0893505      0.0950677      0.0824926      -0.150531      -0.347733       0.364483      0.0312307        0.18349     -0.0334563
        1.11041       0.488188       0.251351       0.945045       0.315938      -0.147337        0.65759      0.0143886      0.0535919       0.128826      -0.160798      -0.370615       0.358122      0.0176961       0.200618     -0.0322292
       0.975876        0.11962       0.541441       0.684384      -0.272345       0.222494       0.637797       0.133578      0.0139839       0.103161      -0.130648      -0.365042       0.366627      0.0159444       0.204796     -0.0409292
         1.2029       0.276577        1.32062         1.4986     -0.0395715      0.0819738       0.621057       0.115323     -0.0023965      0.0925288      -0.144588      -0.341201       0.365779      0.0298227       0.207133      -0.041252
       0.453153        1.13283          1.301       0.534434      -0.120446       0.127029       0.497784      0.0634188      0.0669051      0.0955067      -0.125052      -0.352485        0.38432      0.0121247       0.185091     -0.0231462
       0.158859        1.32763       0.280781        1.42152     -0.0733372       0.141609       0.481803     -0.0453967      0.0572995       0.104017      -0.115643       -0.32361       0.378498      0.0297766       0.166557     -0.0154926
        1.35005       0.994094       0.228929       0.228929       0.278391       -0.14971         0.5109       0.129237      0.0712894      0.0755282      -0.143708      -0.345523       0.353129      0.0162434       0.200888     -0.0269229
         1.0992       0.967467       0.939439        0.16026     -0.0765722      -0.103427       0.477942       0.156868      0.0654195      0.0742498      -0.143562      -0.345526       0.363888       0.012724       0.198141     -0.0294422
       0.994094        1.35005       0.880581        1.47477      -0.153589       0.199365       0.648153       0.126063       0.118808       0.111348       -0.14898       -0.34367       0.351732      0.0305671       0.186043      -0.029578
       0.793694       0.781081        1.46637       0.464364      -0.268981       0.378991       0.600208       0.187997       0.100182      0.0975891      -0.150803      -0.337067       0.366717    0.000873208       0.191531     -0.0262062
        1.49299       0.510611        1.14825       0.130831      -0.113514      -0.114083       0.480063       0.177497      0.0322033      0.0757692      -0.131128      -0.327772       0.345715     0.00555155       0.196366     -0.0285153
       0.576476       0.754454       0.873574        1.09079      -0.245562       0.241061       0.595602       0.123206       0.107649       0.100822      -0.148225      -0.343465       0.370685      0.0326455       0.188971     -0.0228796
       0.433534       0.762863       0.638138       0.151852       -0.23121       0.218591       0.441989        0.16329      0.0785638      0.0870955      -0.133922      -0.343072       0.380012      0.0092461       0.185049     -0.0219871
        0.63954       0.137838       0.762863        1.18328      -0.197211       0.191904       0.606367       0.100842      0.0343868       0.100318      -0.139803      -0.359711       0.375717      0.0269006       0.201181     -0.0299421
       0.973073        1.39489        1.27297        1.10621     -0.0816093       0.146688       0.586268      0.0582688      0.0250311       0.100797      -0.142489      -0.331679       0.381375      0.0230913       0.189647     -0.0314309
        1.18749        1.42292       0.981481        1.06697      -0.228319       0.269778       0.663158       0.147574       0.114106      0.0895243      -0.170374      -0.341849       0.358292      0.0227534       0.192856     -0.0337697
        1.38929        1.21552       0.797898       0.223323       0.190403      -0.144898        0.48093       0.139953      0.0611394      0.0757608      -0.132807      -0.322343        0.36364     0.00819206       0.194822     -0.0253185
       0.196697       0.462963        1.37668       0.142042      -0.185847       0.216009       0.392175       0.110617      0.0614478         0.0922      -0.122343      -0.341142       0.368087    -0.00502102       0.177642     -0.0184126
       0.991291         1.1959        1.13704        1.32482      -0.154676       0.178014       0.619943       0.139851       0.111145      0.0814541      -0.166882      -0.348271       0.356667      0.0342583        0.19209     -0.0280597
        1.43834        1.35706       0.950651        1.41451      -0.210013       0.113749       0.629707      0.0909505      0.0469159       0.109816      -0.141951      -0.311193       0.360502      0.0324109       0.190983     -0.0372021
       0.465766        1.23934       0.973073        1.48318      -0.151657       0.191245       0.573269      0.0942954       0.127153      0.0923088      -0.134937       -0.35824       0.372274      0.0382203       0.185701     -0.0228179
       0.691391       0.139239       0.102803         1.1034      -0.369837       0.396993       0.668325      0.0567691     -0.0325416        0.13512       -0.14979      -0.349637       0.373941      0.0241169       0.196753      -0.034601
        1.20991       0.748849       0.631131       0.984284       0.722441     -0.0529604       0.604063      0.0400273      0.0667508      0.0914012      -0.155987      -0.344722       0.355904      0.0157298       0.186663     -0.0301678
        0.76006        1.23654        1.06837       0.671772      -0.283394       0.270835       0.599808       0.134776      0.0867779       0.100007      -0.149995      -0.346273       0.378276      0.0206401       0.189595     -0.0265126
       0.418118         1.0978       0.778278        0.77968      -0.044009      0.0924232       0.536615      0.0910585        0.14359      0.0838609      -0.147794      -0.364799       0.372267      0.0194821       0.185768     -0.0215434
       0.471371       0.128028        1.03754        1.13003      -0.118934       0.150098       0.553925      0.0758629      0.0348577      0.0962261       -0.13631      -0.374806       0.364478      0.0224772       0.193969       -0.02777
