 4.75965 -0.40594 0.16243 0.332633 0.02464 0.0488461 0.0791072 -0.227862 -0.797422 0.0336214
 2.50488 0.396408 -0.176512 -0.388529 -0.205028 0.0172637 -0.000679289 -0.121276 -0.398632 -0.666932
 0.932638 0.409843 -0.170989 -0.329161 -0.165546 0.0653795 0.0429907 -0.109637 -0.315029 0.741386
 0.364186 -0.371179 0.113612 -0.132934 -0.896643 0.0821352 -0.0386262 0.0863751 0.106519 0.0251908
 0.154695 0.355165 -0.116959 0.544403 -0.162676 0.68906 0.0915108 0.227361 0.00166093 -0.0496754
 0.111969 0.344878 -0.124374 0.559375 -0.307245 -0.648784 -0.131752 -0.140764 0.010733 0.00900837
 0.0942677 -0.198814 -0.544145 0.0463639 -0.0388922 0.0412703 0.613692 -0.487428 0.210114 -0.0257184
 0.063201 0.215372 0.529467 -0.0264715 -0.0479224 -0.19485 0.755046 0.24765 -0.0229161 -0.0191135
 0.0145145 0.203306 0.542897 0.0160233 -0.0362115 0.225614 -0.133999 -0.737201 0.223225 -0.0144412
