      -0.349204    -0.00105278      0.0211812      0.0236985     -0.0678759     -0.0766687      0.0130333     -0.0784914     0.00501661    -0.00158376      -0.110326       0.232561      -0.203645       0.259062      -0.072443       0.824689
      -0.347344     -0.0158245      0.0146575      0.0227458     -0.0532048     -0.0905066       0.035256     -0.0631553      0.0266472      0.0113205      -0.115684       0.221805      -0.269474       0.351986      -0.612431      -0.476566
      -0.346915     -0.0528749      0.0226944      0.0458718     -0.0633534     -0.0882634      0.0123153     -0.0860631      0.0135429      0.0149903      -0.094618       0.189332      -0.234657       0.229607       0.782967      -0.298068
      -0.339163      -0.112607      0.0110088      0.0218522     -0.0469501     -0.0520235     0.00535552      -0.102767       0.031486      0.0303274     -0.0939873        0.17738      -0.250478      -0.863933     -0.0660808     -0.0222294
      -0.309366      -0.215198      0.0167822      0.0359203      -0.048223     -0.0658577      0.0240675      -0.123397      0.0395657     -0.0499419      -0.156956       0.258793        0.85825    -0.00468518     -0.0163454     -0.0372964
      -0.241732      -0.358716     0.00743418      0.0464956      0.0030844     -0.0911256      0.0950942      -0.136292      0.0370037    -0.00214678      -0.349878      -0.803948     -0.0306033      0.0491863     -0.0223058      0.0276735
      -0.100876      -0.504904    -0.00119508      0.0812479     -0.0280886     -0.0408009       0.305762       0.171308       0.240025       0.307197        0.66883    -0.00381771     -0.0235353        0.04617     -0.0146714       0.027782
      0.0660383      -0.495252    -0.00623252     0.00749514     -0.0632762     -0.0168441      -0.760216       0.102856      0.0126642      -0.363968       0.109159      0.0563388     -0.0880482      0.0404588     -0.0185493     0.00416417
       0.163688      -0.416447      0.0585106      0.0445199       0.107207        0.22188       0.209445     -0.0575632      -0.792428      0.0962535      -0.121234       0.169995     -0.0707578      0.0244839    -0.00747296     0.00168823
       0.238261      -0.265242     -0.0584124   -0.000947161      0.0502634       0.072442       0.410038       0.440171       0.354854      -0.394666      -0.405829       0.209065     -0.0949008    -0.00506621      0.0231536      0.0123902
       0.259323      -0.194001     0.00645945      -0.108282       0.168189       0.125007      -0.249409      -0.136615       0.331791       0.693805      -0.371605        0.16166     -0.0351539      0.0384514     0.00451188      0.0125584
       0.257844      -0.128416      0.0343252   -0.000958812      0.0785847      0.0882192       0.184276      -0.819933       0.233187      -0.326678       0.138221      0.0878195     -0.0825357      0.0293803    -0.00646267      0.0033833
       0.243396     -0.0693151     -0.0139162      -0.157693       0.151378      -0.928092      0.0523331     -0.0309847      -0.121321      0.0319936     -0.0328206      0.0737982     -0.0118664     -0.0205462     0.00198355     0.00956046
       0.203828     -0.0591823     0.00746311      -0.228124      -0.936662     -0.0401443      0.0697703     -0.0617119     -0.0302672      0.0922832      -0.075378     0.00272851    -0.00670809    -0.00363654    -0.00315735    -0.00648699
       0.167102      0.0409976      -0.321043        0.89747      -0.167249      -0.126863     -0.0380102     -0.0475983     0.00381747      0.0820256     -0.0775214      0.0315576    -0.00486779    -0.00989538     -0.0141069     0.00530795
      0.0856908      0.0344617        0.94178       0.300267     -0.0501044     -0.0624091     -0.0123467      0.0557001       0.058384     0.00242418     -0.0316515    -0.00329339     0.00166962     -0.0135351    -0.00925773   -0.000722984
