 0.1 1.4972 0.583483 0.631131 -0.0243055
 0.277978 1.04314 0.622723 1.14264 -0.0251829
 0.451752 0.772673 1.01932 0.649349 -0.0254756
 0.730631 0.739039 1.2996 1.06837 -0.0223737
 0.270971 1.47898 1.47758 0.98989 -0.030412
 0.392893 0.503604 0.61992 1.38509 -0.0273374
 0.157457 0.597497 0.261161 0.776877 -0.0259106
 1.06136 0.454555 0.46997 0.748849 -0.0171713
 1.37528 0.154655 1.26176 0.350851 -0.0126732
 0.761461 0.568068 1.34164 0.959059 -0.0196866
 0.614314 1.05716 0.163063 1.36406 -0.0216918
 0.123824 1.27437 1.18048 1.21131 -0.0298889
 1.28418 0.643744 1.14264 0.331231 -0.0159373
 0.147648 0.898799 0.105606 0.701201 -0.0260057
 0.17007 0.9002 0.472773 0.586286 -0.0249175
 1.3977 0.350851 1.20851 0.603103 -0.0122255
 1.05295 0.277978 0.199499 1.26737 -0.0166919
 0.115415 0.286386 0.84975 0.988488 -0.0290827
 0.612913 1.08098 1.24775 0.182683 -0.024918
 0.18969 0.907207 0.636737 0.98008 -0.0263732
 0.664765 1.27718 1.04595 0.258358 -0.0219738
 1.07958 0.453153 0.350851 1.30801 -0.0176299
 0.938038 0.734835 0.601702 1.41031 -0.0194863
 1.40891 1.46777 1.06977 0.873574 -0.0136514
 1.04595 1.00531 0.723624 0.345245 -0.0182462
 0.273774 0.713814 1.1034 0.851151 -0.0264595
 0.224725 1.13143 1.45235 1.21692 -0.028496
 1.02352 0.33964 1.07257 1.21552 -0.0209586
 0.775475 1.14404 0.757257 1.08939 -0.0183817
 1.11041 0.488188 0.251351 0.945045 -0.0153739
 0.975876 0.11962 0.541441 0.684384 -0.0183951
 1.2029 0.276577 1.32062 1.4986 -0.0150188
 0.453153 1.13283 1.301 0.534434 -0.024702
 0.158859 1.32763 0.280781 1.42152 -0.0262647
 1.35005 0.994094 0.228929 0.228929 -0.0136148
 1.0992 0.967467 0.939439 0.16026 -0.0182127
 0.994094 1.35005 0.880581 1.47477 -0.0188701
 0.793694 0.781081 1.46637 0.464364 -0.0196621
 1.49299 0.510611 1.14825 0.130831 -0.0154896
 0.576476 0.754454 0.873574 1.09079 -0.0257192
 0.433534 0.762863 0.638138 0.151852 -0.0261284
 0.63954 0.137838 0.762863 1.18328 -0.0238973
 0.973073 1.39489 1.27297 1.10621 -0.0184489
 1.18749 1.42292 0.981481 1.06697 -0.0169924
 1.38929 1.21552 0.797898 0.223323 -0.0134714
 0.196697 0.462963 1.37668 0.142042 -0.0264932
 0.991291 1.1959 1.13704 1.32482 -0.0209408
 1.43834 1.35706 0.950651 1.41451 -0.0149308
 0.465766 1.23934 0.973073 1.48318 -0.0269641
 0.691391 0.139239 0.102803 1.1034 -0.0213576
 1.20991 0.748849 0.631131 0.984284 -0.0130107
 0.76006 1.23654 1.06837 0.671772 -0.0223858
 0.418118 1.0978 0.778278 0.77968 -0.0241927
 0.471371 0.128028 1.03754 1.13003 -0.0247426
 0.568068 0.761461 0.341041 1.16366 -0.0216083
 0.33964 1.23794 0.104204 0.17988 -0.0268235
 1.1959 0.991291 0.348048 1.21972 -0.0160785
 1.37107 1.27578 0.217718 0.996897 -0.01526
 0.182683 0.537237 0.725025 0.502202 -0.027013
 0.181281 0.67037 0.426527 0.46997 -0.0248152
 1.38088 1.44535 0.649349 0.792292 -0.0148063
 0.412513 1.06557 1.18609 1.00951 -0.0256583
 0.818919 1.45095 1.2043 0.24995 -0.0202766
 0.521822 1.2043 1.45095 0.318619 -0.0244094
 1.48458 0.315816 0.925425 0.402703 -0.0120428
 0.785285 0.144845 0.654955 1.47758 -0.0207535
 0.46016 0.296196 0.751652 0.290591 -0.0228537
 0.221922 1.24635 1.13564 0.465766 -0.0275337
 0.343844 1.40611 0.165866 0.324224 -0.0233785
 0.200901 0.430731 1.42853 1.05996 -0.0289708
 0.800701 0.667568 0.998298 0.381682 -0.0180389
 1.2982 0.108408 0.101401 0.647948 -0.0132932
 0.476977 1.22673 0.212112 0.601702 -0.020572
 1.41592 0.404104 0.48959 0.995495 -0.0131603
 0.85956 0.622723 0.788088 1.1987 -0.0201669
 1.05155 1.17768 0.172873 1.37948 -0.0175978
 0.572272 0.122422 1.32763 0.325626 -0.0231035
 0.164464 0.301802 0.413914 0.343844 -0.0244769
 1.2015 1.19169 1.0992 0.24014 -0.0145404
 0.776877 1.2968 0.966066 0.785285 -0.0177641
 0.904404 0.938038 0.614314 1.06276 -0.0175642
 0.266767 0.467167 0.914214 1.34444 -0.0289279
 0.468569 0.505005 1.09499 1.43834 -0.0302686
 0.767067 0.308809 0.817517 0.91001 -0.0207952
 1.34164 1.04174 1.35425 0.481181 -0.014271
 0.953453 0.605906 1.45375 0.565265 -0.0195527
 1.16366 0.24995 0.524625 0.949249 -0.0158514
 1.15245 0.83013 0.402703 1.28278 -0.0165925
 0.268168 1.43133 0.328428 0.397097 -0.0257103
 0.32983 0.895996 1.26737 0.199499 -0.0243784
 0.341041 0.234535 0.790891 0.495195 -0.0223228
 0.467167 0.855355 1.37107 1.49299 -0.0291823
 0.561061 0.185485 1.17347 0.307407 -0.0225196
 1.01792 0.360661 0.949249 0.524625 -0.0177931
 0.945045 0.486787 1.27858 0.545646 -0.0171245
 1.16927 0.207908 1.48739 1.39069 -0.0173992
 0.649349 0.497998 1.18749 0.645145 -0.0194553
 1.30661 0.121021 0.255556 0.238739 -0.0163767
 0.464364 1.43413 0.496597 0.813313 -0.022011
 0.656356 1.1048 1.2982 0.704004 -0.0229425
 0.873574 0.886186 1.32623 1.17768 -0.0224962
 0.858158 0.618519 0.53023 0.359259 -0.0180251
 1.102 1.06977 1.46777 0.887588 -0.0173995
 0.350851 0.298999 0.98989 0.404104 -0.0253509
 0.314414 0.988488 1.13844 0.733433 -0.0289438
 0.908609 0.626927 1.28278 0.866567 -0.0206015
 1.24635 0.674575 0.555455 1.29399 -0.0136468
 0.144845 0.785285 1.46356 1.01512 -0.0293005
 0.866567 1.18328 1.15385 0.807708 -0.0202313
 0.755856 0.416717 1.34444 0.914214 -0.0219471
 1.48599 1.48599 0.711011 1.12863 -0.0130153
 1.17768 0.26957 1.23233 1.36126 -0.0194316
 0.894595 0.541441 0.507808 0.781081 -0.0186396
 1.36827 0.725025 0.537237 0.888989 -0.0165897
 0.98008 0.918418 1.3991 0.486787 -0.0198556
 0.772673 1.43974 1.44114 0.221922 -0.0229217
 0.324224 1.0992 0.545646 1.27858 -0.0258468
 0.383083 1.26456 0.216316 0.566667 -0.0220432
 1.13844 0.561061 0.125225 1.07818 -0.0187364
 0.475576 0.213514 0.82032 0.178478 -0.0239831
 0.223323 0.437738 0.719419 1.07678 -0.0255179
 0.46997 0.593293 0.538639 0.213514 -0.0226332
 0.105606 1.07678 1.37808 1.46777 -0.0307113
 1.32202 1.42573 0.486787 1.00671 -0.013691
 0.135035 0.48959 0.587688 0.233133 -0.0246848
 1.44535 1.28559 0.59049 0.376076 -0.0147005
 0.338238 0.472773 0.9002 1.46076 -0.0304671
 0.422322 1.03614 0.415315 0.32002 -0.0229155
 0.352252 1.13423 0.621321 0.92963 -0.0266156
 0.519019 1.24775 1.08098 1.0011 -0.0248879
 0.554054 1.4005 0.76006 0.723624 -0.0252509
 0.500801 1.48318 0.891792 0.418118 -0.0248559
 0.307407 0.987087 1.13283 1.16787 -0.0286175
 1.03754 1.33043 1.11602 1.12162 -0.0204009
 0.618519 0.858158 0.982883 0.68018 -0.0234118
 0.61992 0.335435 1.3024 0.231732 -0.02296
 0.797898 0.177077 1.35986 0.507808 -0.0175715
 0.298999 1.3977 1.3038 0.338238 -0.0265905
 0.932432 0.867968 0.698398 0.432132 -0.0178967
 1.31361 1.102 0.75025 0.673173 -0.0152568
 1.36547 0.118218 1.30801 1.26176 -0.0154537
 1.30941 0.747447 1.13423 0.605906 -0.0152296
 0.895996 1.44114 0.481181 1.20571 -0.0192145
 0.3004 1.0964 0.247147 1.24775 -0.0238417
 1.48178 0.796496 0.503604 0.9997 -0.0111053
 0.646547 0.517618 0.886186 0.917017 -0.0230173
 0.287788 0.17007 1.44394 0.38028 -0.0219811
 0.695596 1.07397 0.408308 0.244344 -0.0216576
 0.441942 1.47057 1.35846 0.912813 -0.0244105
 0.597497 1.26877 0.729229 1.4005 -0.0236963
 0.74044 0.611511 0.617117 0.54985 -0.0200404
 1.45375 1.38789 0.321421 0.516216 -0.0137583
 0.26957 1.17628 0.24995 1.2043 -0.0280328
 0.369069 0.475576 0.716617 1.42853 -0.0265477
 0.524625 0.783884 0.18969 0.364865 -0.0240257
 0.985686 0.513413 0.506406 0.478378 -0.0188947
 0.507808 0.880581 1.42152 0.280781 -0.0257121
 1.00811 1.14965 0.911411 1.1048 -0.0189994
