 -17.7928 22.2411
 -8.29335 10.3667
 1.77777 -2.22221
 -2.40468 3.00585
 -1.18824 1.48529
 1.41543 -1.76929
 0.27782 -0.347275
 0.118153 -0.147691
 -0.0596598 0.0745748
 0.013901 -0.0173762
 -0.000597719 0.000747146
 0.00274921 -0.00343651
 -5.19588 6.49485
 -1.14821 1.43526
 -0.431261 0.539077
 -0.214513 0.268141
 0.401979 -0.502473
 -1.47835 1.84793
 -1.1174 1.39676
 -1.26118 1.57647
 -0.278821 0.348526
 0.0263029 -0.0328786
 -0.00371626 0.00464532
 0.000337305 -0.000421632
 10.6169 -13.2712
 2.6727 -3.34088
 0.162346 -0.202933
 1.68073 -2.10092
 -2.77257 3.46571
 1.51362 -1.89202
 0.171531 -0.214414
 -0.460484 0.575606
 -0.0288583 0.0360728
 0.0244606 -0.0305758
 -0.00600545 0.00750681
 -0.000366985 0.00045873
 8.54621 -10.6828
 4.86425 -6.08032
 6.00104 -7.5013
 -3.24952 4.06191
 0.890802 -1.1135
 0.0455034 -0.0568794
 -0.18156 0.226949
 -0.0175683 0.0219605
 -0.00338703 0.00423378
 0.00341689 -0.00427112
 0.000549091 -0.000686367
 0.00028002 -0.000350026
