        2.74828        4.68671        3.86218        3.85363        3.87073        3.86703        3.85843        3.86308
        1.62981        3.85737         4.4755        4.42303        4.52796        4.45924        4.46907        4.48464
        4.04759        1.81256        1.56812        1.31131        1.82492        1.72449        1.60781        1.44744
        2.12513        3.66481        3.61725        3.59171        3.64279        3.61274        3.62244        3.61082
      0.0214414        1.53585         1.5965        1.38801        1.80499        1.52045        1.76684        1.55547
        4.68516       0.881314        1.56536        1.52559        1.60514        1.55966        1.55063        1.57422
       0.339289        2.33242        2.82155        2.78778        2.85531        2.86202        2.81045        2.83429
        3.47813        1.27349       0.396804       0.325711       0.467898       0.363223       0.406906       0.337362
        1.56561        2.63767        3.34948        3.33284        3.36611        3.34092        3.35433        3.35324
        2.81864        3.63587        2.75101        2.74877        2.75325        2.75093        2.74909        2.75132
         1.5301        1.85216         2.6083        2.57975        2.63686        2.62739        2.60988        2.61704
         4.1927        4.36763        4.31904         4.2513        4.38678          4.254        4.33003        4.28549
        4.43841        1.39777        1.72771        1.55652        1.89889        1.81933        1.74592        1.78945
       0.171618        1.78716        2.05114        1.94499        2.15729        2.01996        2.15822        2.03065
        2.65332        3.71397        2.97212        2.96802        2.97622        2.97476         2.9731        2.97178
       0.520822        3.20951        3.90636        3.88624        3.92648        3.91167         3.9075        3.89872
        4.92343        3.53469        4.48482        4.39597        4.57368        4.53018        4.48535        4.43382
        2.62171        3.09096        2.37971        2.37605        2.38337        2.38105        2.37803        2.38466
        1.55031        3.31981        4.03955        3.99589        4.08321        4.04793        4.03818        4.05502
        1.73653        3.98496        4.47685        4.43616        4.51754        4.45701        4.47186        4.48002
        2.41933        4.23109        3.76926        3.75867        3.77984        3.77603        3.76954        3.77122
        2.06177        2.84945        2.89857        2.88953         2.9076        2.89947        2.89975         2.8934
        2.91926        2.99428        2.04913        2.04389        2.05437        2.04886        2.04593        2.05356
        2.10981        4.77628        4.74932         4.6774        4.82123        4.75715        4.75262        4.74486
         3.6961        3.07804        2.40445        2.37799         2.4309        2.39265        2.41362        2.39557
        3.36289        3.34739        2.40265        2.39771        2.40759        2.40157        2.40466        2.40153
         2.8249        2.59194        1.70338        1.66907        1.73769        1.71184        1.69129         1.6952
        4.92838        4.52242        4.53958        3.90533        5.17384        4.12322        4.76281        4.45754
         2.8661         4.5256        3.61011        3.60659        3.61364        3.61163        3.60915        3.61017
        1.38141        4.17628        5.04065        4.99887        5.08243        5.01894        5.03719        5.05104
        1.10278      0.0404945        1.00991       0.490971        1.52884       0.551699        1.56059        1.07135
        3.63294        4.64974        3.83954        3.76532        3.91376        3.88527        3.88082        3.88731
        1.43799        2.24624        3.07711        3.04631        3.10791        3.05801        3.09694        3.07771
        1.06642        3.92713        4.92139        4.91327         4.9295         4.9185        4.92035        4.92498
        2.40382        3.90769        3.46269        3.45583        3.46955        3.46629        3.46431        3.46098
        4.66547        1.21163        1.83305         1.6374         2.0287        1.90409        1.83303        1.94375
        2.21003         3.6708        3.49909        3.47894        3.51924         3.4975        3.50437        3.49336
        2.85274       0.752108      -0.192828      -0.327107     -0.0585483      -0.146381      -0.145225      -0.288015
       0.700205       0.498402         1.3653        1.30065        1.42995        1.42734        1.29957        1.37253
        3.18911        1.42048       0.422865       0.409109       0.436622       0.423353       0.420513        0.41024
        2.01249        4.01351         4.1301        4.11637        4.14382        4.12284        4.13014        4.12691
        4.33207       0.440579       0.669131       0.423943       0.914319       0.561484       0.676542       0.552845
        2.50716        1.25554       0.676163       0.629374       0.722952        0.69971       0.663351       0.641012
        4.99082        4.22269        4.73408        4.38122        5.08694        4.51356        4.83243        4.75624
        4.95702       0.932851        1.80135        1.57032        2.03237        1.84336        1.85051        1.86703
        2.51466       0.685381      0.0638612      -0.117278          0.245       0.196798      0.0502249     -0.0851198
        2.03285        0.25793       0.333659       0.182564       0.484755       0.245406       0.406048       0.187333
        4.39464      0.0281822       0.323557       0.196143       0.450972       0.381967       0.303632       0.371707
        4.14172        4.78386        4.22598        3.92917        4.52279        4.14535        4.36865        4.14782
        3.40831       0.939615      0.0067866      -0.181524       0.195097      -0.117506      0.0672543     -0.0853773
       0.837049         2.1619        3.11201        3.10511        3.11892        3.10657          3.117        3.11046
        2.30539         2.4063        2.09584        2.08812        2.10356        2.09669        2.09573         2.0987
        0.50352        1.69105        2.37595        2.37204        2.37987        2.37774        2.37386        2.37723
        4.27182        4.96667        4.07264        3.51183        4.63344        4.00738        4.31342        3.90537
        4.06647        3.54228        3.36212        3.32221        3.40204         3.4009        3.35767        3.37347
        1.24612        1.55317        2.52341        2.45413        2.59269          2.598        2.47887         2.5406
        1.05317        2.87629        3.87727         3.8705        3.88404        3.87351        3.87701        3.88224
        4.08433        4.10333        3.99747        3.94374         4.0512        4.04095        3.97069        3.99936
        4.10016        4.11823        4.03278        3.98443        4.08112        4.06889        4.00741        4.03414
        3.87505        1.45769       0.992819        0.82747        1.15817        1.04702          1.013       0.872405
         3.9453       0.769472       0.427264       0.100283       0.754245       0.216896       0.482782       0.264236
        1.02424        1.47251        2.47639         2.4022        2.55058        2.56581        2.40655         2.5011
      0.0520804        2.46311        2.54016        2.53033           2.55        2.53069        2.54515        2.53584
        1.77607        3.61098        4.05657        4.00562        4.10751        4.05079        4.05741        4.06247
        1.56616        3.74545        4.43342        4.37611        4.49072        4.42115        4.42722        4.44832
        4.13735       0.874122       0.820041       0.563579         1.0765       0.672412       0.830377       0.700318
        1.34997        4.84939        5.59578        5.44475        5.74681        5.60259        5.55984        5.58586
        3.51275        1.88628         1.0314       0.830629        1.23217        1.13209        1.03041       0.839549
        4.70406       0.919202        1.61849        1.57036        1.66661        1.62409        1.60805        1.64432
       0.728722        0.35672        1.25064        1.20096        1.30031        1.20208        1.29578        1.23488
        4.55668        1.87029        2.30973        1.98565        2.63382        2.47674         2.3274        2.44139
        2.77776        3.49284        2.63919        2.63595        2.64242        2.63852        2.64173        2.64113
        4.73082       0.681234        1.41253        1.32393        1.50114        1.40122        1.40464        1.37166
       0.494246        2.97901        3.65119        3.63389        3.66848        3.66238        3.64802        3.65282
      0.0504884       0.153803       0.611953      -0.171277        1.39518       0.242138       0.370698      0.0960658
        3.06579         1.0916      0.0851436    -0.00387816       0.174165      0.0560314       0.112602      0.0713774
        3.32322        3.61163        2.65287        2.63374        2.67201         2.6625        2.64697        2.65556
       0.070788        4.18691        4.33701        4.27521         4.3988        4.33131        4.30311        4.30666
        3.49249       0.943953      0.0713829      -0.131739       0.274504     -0.0687671       0.130224     -0.0331008
        0.26322        2.43249        2.81868        2.78787        2.84949         2.8519        2.80475        2.83196
        1.54625         3.1026        3.83324        3.80931        3.85717        3.84167          3.832        3.84334
        3.15406        3.39886        2.39903        2.39425        2.40381        2.39796        2.39887        2.40038
        2.59969        3.05492        2.36705        2.36298        2.37112        2.36734        2.36598        2.37009
       0.834924        3.28499        4.22352        4.19698        4.25006        4.23131        4.22629        4.22128
         3.4431        3.54796        2.65312        2.63061        2.67564        2.66478         2.6471         2.6568
        3.66459        1.21152       0.503733       0.390095       0.617372       0.446286       0.520302       0.411426
        3.50749        2.20165        1.34837         1.1699        1.52684        1.43698        1.34019        1.14667
        2.20967        2.21516        2.04317        2.04035        2.04599        2.04442        2.04315         2.0445
        1.01362       0.904629        1.89974        1.74936        2.05012        2.07295        1.75665        1.94881
      0.0223736        3.61082        3.64642         3.6411        3.65174        3.64647        3.64147        3.64424
        4.31676        1.22438        1.41114        1.38197        1.44032        1.42157        1.41748         1.4021
        3.55922       0.775444     -0.0433231      -0.330142       0.243496      -0.245098      0.0555229      -0.201186
        4.08419        2.91016        2.75208        2.70151        2.80265         2.7135        2.75365        2.77042
        4.86766        4.02156        4.73155        4.59123        4.87187        4.63435        4.76385        4.75493
        2.63604        3.26738        2.54229         2.5389        2.54567        2.54341        2.54483        2.54342
        3.87072        1.91845        1.43715        1.18417        1.69014        1.58433        1.46048        1.24979
        2.25927        2.87817        2.63353        2.62823        2.63883        2.63572        2.63454        2.63244
        1.80395        2.98098        3.40249        3.38638        3.41859        3.40776        3.40051        3.40228
        3.68062        2.75951        2.07621        2.02564        2.12678        2.08396        2.08022        2.00995
        2.40518       0.259453      -0.210062      -0.288643      -0.131481      -0.164059       -0.21033      -0.286175
        1.23467        1.71288        2.68225         2.6449        2.71959        2.72133        2.66917        2.69258
        4.35949        2.34823        2.57699        2.44832        2.70566        2.64095        2.57552        2.63918
        2.72866        2.83991        2.02505        2.01139        2.03871        2.02577        2.01952        2.03184
       0.640179        1.32268        2.13005        2.03198        2.22813        2.21403        2.03215        2.16664
        3.49207        3.59409        2.73649        2.70647        2.76651        2.75687        2.73011         2.7428
       0.415888       0.855587         1.4541        1.28102        1.62717        1.58491        1.26892        1.47613
        4.78068        4.81057        4.21428        3.36781        5.06075        3.76859        4.53168        3.97178
        1.29249        4.82226        5.62589        5.49637        5.75541        5.63422         5.5922        5.61648
        4.42907       0.407474       0.767552       0.567607       0.967496        0.70492       0.759239       0.667696
        4.68847        3.29172        4.01756        3.94617        4.08896        3.98657        3.99573        3.97704
        1.45311        2.79284        3.61424        3.60064        3.62785        3.61233        3.61444        3.61973
        1.37519        4.73506        5.53632        5.45154         5.6211        5.54161        5.51498        5.53565
       0.918146        2.81062        3.79234        3.78855        3.79612        3.79129        3.79374        3.79433
       0.650362        1.75025        2.57687        2.56205        2.59169        2.58552        2.56196        2.58058
       0.632062        1.35215        2.15331        2.06393        2.24269        2.22818        2.06281        2.18597
        4.24967        4.38905        4.38563        4.28144        4.48982        4.28658        4.40949        4.34062
       0.596522        1.92406        2.70508        2.69916          2.711        2.70903        2.70129        2.70643
       0.910482        4.14705         5.1724        5.12225        5.22254        5.17421        5.17998        5.14963
         2.2687        1.82227        1.56576        1.54237        1.58915        1.56209        1.55615        1.56116
        1.26073       0.650119        1.60626        1.56823        1.64429         1.6366        1.57123        1.59282
        4.06394        4.54557        4.23181        4.13677        4.32686         4.1747        4.27519        4.20444
        1.64566        1.94598        2.57312        2.55569        2.59055        2.58235        2.57512        2.57807
        1.73912        1.80475        2.32227        2.28822        2.35632        2.34416        2.30787        2.32966
        2.43886        4.19438        3.70563        3.69605         3.7152        3.71027        3.70566         3.7077
        3.38058        2.12059        1.18417        1.01952        1.34882        1.26393        1.17126        1.00186
        4.03234        4.49581        4.18972        4.13228        4.24717        4.15311        4.21499        4.17486
        3.24588         2.1426        1.15614        1.02464        1.28763        1.21653        1.14267        1.01247
        1.92421       0.180803       0.419054       0.205857       0.632251       0.222251        0.58738       0.304916
       0.378536        1.65056        2.19094        2.16576        2.21613         2.1787        2.21834        2.18561
        1.94112          3.581         3.8017        3.76106        3.84234        3.79631         3.8065        3.79798
         4.5222        0.94667        1.44251        1.35473        1.53029        1.41063        1.42089        1.43203
         1.0381        1.43945        2.44467        2.36239        2.52696        2.54213        2.36801        2.47272
        3.15123        3.41937         2.4195        2.41459        2.42441        2.41787        2.42122         2.4235
        4.61047        1.98375        2.48847        2.17425         2.8027        2.63843        2.49662        2.63529
        0.82575        3.26345        4.19819         4.1725        4.22387        4.20536        4.20254        4.19538
        1.40276        3.66454        4.50136        4.44604        4.55668        4.49716        4.49575        4.52168
        3.47359       0.754824      -0.137791      -0.409975       0.134393       -0.32586     -0.0345028      -0.291473
        3.86779        3.90179        3.48634        3.40561        3.56707        3.56148        3.45818        3.50053
        0.60817        1.20707        1.98383        1.85978        2.10788        2.09845        1.85703        2.02654
        2.00009        1.14274        1.31465        1.13086        1.49843        1.39163        1.22483        1.21932
        2.16058        3.12599        3.02678        3.00964        3.04392        3.02655        3.03115        3.01731
        3.53306        2.19817        1.36495        1.18219         1.5477        1.45721        1.36125        1.16103
        4.82541        2.47202        3.26368        3.17581        3.35155        3.27288        3.24668        3.33273
        4.27224        2.81093        2.93777        2.87526        3.00027        2.87982        2.92525        2.98048
       0.912888        4.99395        5.71144        5.48512        5.93775        5.69527        5.64596        5.69373
        3.81921       0.527317      0.0111526      -0.370319       0.392625      -0.260457       0.134294      -0.174267
        4.25941        1.69973        1.75746        1.50689        2.00804        1.91008        1.79922        1.74095
        2.94774        3.89126        2.93144        2.92666        2.93622        2.92944        2.92713        2.93161
        1.03229       0.210046        1.18828        0.88759        1.48898       0.910616        1.50876        1.23565
        4.06733        2.33564        2.14153        2.01667        2.26639        2.23193        2.15542        2.07699
        1.93905        1.25085        1.51447        1.35159        1.67734        1.58434        1.43152        1.45274
        4.83787        2.46385        3.26343        3.17369        3.35317        3.27901        3.24984        3.32768
        3.22668       0.169587      -0.765971       -1.00315      -0.528794      -0.993886      -0.701702      -0.773648
        1.69724        1.98269        2.54633         2.5331        2.55956        2.55231        2.54719         2.5523
        1.50718        2.24117        3.00985        2.98224        3.03746        2.99327        3.02905        3.01187
        4.16425         3.2079        3.16206        3.12377        3.20035        3.12904        3.16261        3.18118
        2.79321        3.17398         2.3071        2.30304        2.31116        2.30706        2.30944        2.31262
        2.56728       0.134003      -0.501274      -0.546837       -0.45571      -0.522933       -0.51191      -0.452213
        4.43645        1.92133        2.21657        1.93186        2.50128        2.38054        2.24368        2.29442
        2.02545        4.67405        4.77668        4.72119        4.83216        4.78583        4.77978         4.7754
        1.97127        1.74466        1.93763        1.89554        1.97973        1.95043        1.91547        1.93805
        2.08488        4.26551        4.28366        4.27733           4.29        4.28689        4.28566        4.28358
     0.00596255        2.97752        2.99351         2.9287        3.05833        2.94962        2.99134        2.98461
        1.44121        3.52215        4.33371        4.27961         4.3878        4.33578        4.32503        4.35384
        4.68985        1.49222        2.09002         1.7415        2.43854         2.2376        2.09941        2.25848
        1.54782        2.89781        3.62955        3.62086        3.63825        3.63307        3.62678        3.63712
       0.531556        1.27138        1.97638        1.88301        2.06974        2.05667        1.88093        2.00969
      0.0934617        2.45997        2.59973        2.59465        2.60481        2.60369        2.60173        2.60129
       0.488013        3.99403        4.72646        4.63641        4.81652        4.73679        4.69682          4.676
        2.27438       0.942754       0.679831       0.495618       0.864044       0.781164       0.622197       0.538173
        4.55519        3.41648        3.96022        3.92763        3.99282        3.94718        3.94939        3.93835
         3.5838        2.93916        2.15616        2.12397        2.18836        2.14873        2.16099        2.12026
        1.70253       0.488823        1.05015       0.888529        1.21177       0.969218         1.0657       0.883334
        4.72193         4.9345        4.01944        3.08937        4.94951         3.6339        4.35783        3.71828
         4.7337        1.11543         1.8159         1.6322         1.9996        1.87312         1.8133        1.91531
        1.83037        4.13853        4.51186        4.48724        4.53648        4.49856         4.5078        4.51363
        3.11758        1.96805       0.969251       0.873937        1.06457        1.01755       0.955016       0.874793
         4.7208        3.31529        4.08096        4.00512         4.1568        4.05716        4.06359        4.03369
       0.914452        4.58333        5.62486        5.56635        5.68338        5.63441        5.63785        5.60039
        2.53783        3.55858        2.94473        2.93683        2.95264        2.94494        2.94565         2.9424
       0.451501        2.15951        2.78855        2.76345        2.81364        2.81752         2.7856        2.79632
        2.27667        4.36777        4.11124        4.09408         4.1284        4.12002        4.11253        4.11429
        3.71483        3.44456        2.79247        2.76959        2.81536        2.81048        2.79005        2.80078
        2.13501        1.10353        1.06383       0.890479        1.23718        1.13843       0.991031       0.957439
        3.42586       0.138285      -0.694274        -1.0291      -0.359445       -0.98139      -0.602529      -0.700486
        1.75985        2.85488        3.33605        3.32898        3.34312         3.3406        3.33452        3.33709
         3.9668        1.15265       0.831495       0.695189       0.967801       0.765098        0.84813       0.729649
        2.04724         3.5866        3.65376        3.62063        3.68689        3.64944        3.66067        3.64936
        3.51844        2.59226        1.75585        1.66864        1.84306        1.78755        1.75221        1.63876
        1.13687        3.71469        4.68459        4.64981        4.71937        4.68853        4.67823        4.69767
        3.28273       0.265381      -0.687138      -0.929898      -0.444379      -0.912096      -0.579827       -0.76901
        4.37764        2.51678         2.7874        2.71064        2.86416        2.79249        2.77491        2.85798
        3.26614        3.44638        2.46457        2.45678        2.47237        2.46728        2.46493        2.46337
        4.80407       0.780461        1.57321        1.54722         1.5992        1.57873        1.58177        1.57101
        3.10157        3.64486        2.64722        2.63944        2.65499        2.64657        2.64264        2.64962
         2.4033         3.9672        3.52287        3.51605        3.52968        3.52482        3.52461        3.52306
        1.32469        3.39022         4.2912        4.24851         4.3339        4.29901        4.28528        4.30773
        1.62009         3.2101        3.85835        3.82357        3.89313        3.86657         3.8561         3.8697
        3.71455         4.9532        3.88484        3.61983        4.14985        4.02581        4.02175        3.96344
        3.85896        4.77656        4.03446        3.87371        4.19521        4.06679         4.1299        4.06064
