      -0.221271      -0.159654      -0.011949       0.025084     -0.0388003      -0.028105     -0.0174209     -0.0079711     -0.0550409     -0.0538287     -0.0658856      -0.081885    -0.00492267      0.0476876     -0.0671937     -0.0291979     -0.0384912      0.0322639    -0.00773193      0.0706973     0.00468967     0.00425441     -0.0620156    -0.00845767      0.0196473     0.00446216     -0.0843262     -0.0210897      0.0792141      0.0974813      0.0182167      0.0343103      0.0764817      -0.234586      -0.130035      -0.214948       0.229652         0.4254      -0.206412      -0.480574       0.478995
      -0.216361      -0.150799     -0.0450876     0.00472895      0.0462363     0.00307688      -0.110549     -0.0622657     -0.0153371      0.0559003      -0.101027      0.0284805      -0.121036     -0.0453191      0.0472879       0.015556       0.119831      0.0513691     -0.0277092     -0.0663034     -0.0306304     -0.0395565     -0.0397691     -0.0717147      0.0135257     -0.0291384      0.0476567      0.0214211      -0.184025     -0.0475173      0.0908775     -0.0893548     0.00448382       -0.17787       0.199281      0.0936377      -0.346196      -0.593236      0.0720153      -0.216899       0.430022
      -0.203346      -0.241206     -0.0522164      0.0245113      0.0398731     -0.0340727     -0.0280372      0.0415939      0.0947078     -0.0216457       0.104455      0.0589495    -0.00946959      0.0108281      0.0386885    -0.00225425    -0.00261705     -0.0426417     -0.0516489       0.149773      0.0168741     -0.0902131     -0.0432058       0.117406      0.0166999      0.0447156      0.0276226     0.00807091      0.0920807      0.0685793      0.0409902   -0.000633357     0.00244319        -0.2299      -0.245468      -0.102005     -0.0374812        0.12973       0.550951       0.532984       0.260773
      -0.212964      0.0327101       0.040503     -0.0408397     -0.0248543      0.0149604     -0.0133535      -0.100563      -0.132555      0.0293192      -0.222511      -0.117159     -0.0566554    -0.00641409      -0.146886     -0.0520963     -0.0441488      0.0444941      0.0817408      -0.149305       0.010069      0.0775436      0.0437617      -0.212494       0.053524     -0.0796038     -0.0922842       0.090757      0.0102431      -0.203357      0.0134756     0.00220498      0.0943891       0.213346       0.543403       0.223111      0.0375008       0.344071      0.0598635       0.318375       0.228061
      -0.197546      0.0600885      -0.081427      0.0408003       0.246134       0.134794     -0.0269803      0.0303361      0.0390731       0.105932     -0.0736494       0.122606      -0.117536      0.0448327      0.0389892     -0.0168152       0.117635      0.0695737     -0.0154505     0.00553734     -0.0535779        0.19569      0.0923046       0.158683      -0.123383      0.0436929       0.177296      -0.140381      0.0569701      0.0566138      0.0296285     0.00714986      -0.219909       0.495301      -0.323591       0.116037      -0.326609       0.169583      -0.228484       0.060651       0.212597
      -0.123137       0.148161      0.0245094     -0.0016424      -0.393766      -0.266794       0.126165       0.104178        0.14445       0.126095       0.179554       0.195911      0.0231852      -0.227823       0.344136      0.0837793      0.0520828     -0.0439059      -0.303153      -0.246942    -0.00808405      0.0491798     -0.0676977      -0.144226     0.00791746     -0.0717907      0.0241656      0.0968907     -0.0506372       -0.16602      -0.063294       0.051898      0.0708948      0.0302951      -0.112759     -0.0714248      0.0858686     -0.0198825      -0.280048       0.200065        0.19136
      -0.126148    -0.00852834       0.219249     -0.0674533       0.205653       0.382384      0.0343009       0.116736      0.0927647      0.0372029       0.387755      0.0589182       0.320302      0.0959542      0.0095502      0.0228533       -0.26303      -0.232468       0.131844     -0.0458267      0.0547935      0.0568058       0.106807    -0.00872946       -0.22736     -0.0244667      -0.229171     -0.0470122      0.0706436      0.0810616      -0.160802      0.0327612      0.0418264     0.00530283       0.137065     -0.0281023      0.0840814      -0.191151      -0.169239       0.103113       0.204156
     -0.0521695       0.203418      -0.299397     -0.0160831       0.168488      -0.478233       0.342488      0.0378758     -0.0806357      -0.152234      0.0818114     -0.0755968       0.185803     -0.0523324      -0.189477    -0.00707635      -0.108209      0.0526616       0.179351     -0.0389352      0.0563896     -0.0914811      0.0623269        0.10218      0.0124137       0.125872      0.0216643     -0.0351872      0.0108534      0.0658852     -0.0355346      0.0953616      -0.126461       0.079529     -0.0693344       0.298843       0.252506      -0.200064      0.0368643    -0.00501862       0.216138
      0.0221623       0.186864       0.321696     -0.0508322      -0.521355      0.0786146       0.124741     -0.0409528       0.105627       0.204672     -0.0825239     -0.0313205      0.0128845       0.117752      -0.164843     -0.0364184      0.0816792      -0.021019       0.294809       0.142468    -0.00685352      -0.276935       0.193371      0.0883005      0.0123785     0.00744953       0.147297     -0.0983415      0.0420567      -0.072895     -0.0876501       -0.14589      -0.228386       0.147921     -0.0437333      -0.115718      0.0467634     -0.0776409       0.137225     -0.0531581       0.191906
     0.00155827       0.391417      0.0252992      -0.151362      -0.158659     -0.0510618      -0.271982      -0.106742      0.0128384      -0.523289      0.0224722     -0.0838524     -0.0230478       0.218897       0.110359       0.119678     -0.0264486     -0.0998744     -0.0688637     -0.0570158       0.045213       0.284918       0.083207      0.0088178     -0.0451638     0.00425186     -0.0481036      0.0598712     -0.0781875       0.150442      0.0293862      0.0528921        0.14057       0.218527     -0.0407142      -0.165754     -0.0333928     -0.0590978       0.277441     -0.0908341       0.133706
    -0.00417415       0.339307      0.0752292       0.143288      0.0847027       0.382394       0.227788       0.345733     -0.0370503     -0.0694595     -0.0321994     -0.0702688      0.0282701      -0.269474     -0.0166686      -0.192154       0.117526      0.0235006      -0.210192       0.167259     -0.0545444      0.0626927      -0.238555      0.0698904       0.255896      0.0559695     0.00871514       0.144805       0.125106      -0.163253     -0.0863264       0.162397      0.0517772      0.0396872      0.0156187      0.0465183      0.0133342     -0.0407942        0.22303      -0.150146      0.0962125
      0.0958363       0.336182      0.0868565       -0.16842       0.175079      0.0513342      -0.146814      -0.208364      -0.208499       0.407005      0.0523672     0.00592493    -0.00612142     -0.0575147     -0.0222825      0.0495822      -0.260032      0.0435692      -0.110197      -0.139679     -0.0372686      0.0304937     -0.0896323      -0.229853      -0.128042      -0.102914      -0.050342     -0.0319757      -0.155375      -0.121107     0.00404934       -0.11892      -0.118214      -0.145463        -0.3161       0.176167      0.0770889      0.0962509       0.278511      -0.122389      0.0609989
       0.147269       0.226487     0.00123687      0.0207143       0.186723       0.131023       0.078005      0.0052015       0.335396     -0.0539582      -0.168688       0.096483     -0.0820257      -0.139471      0.0741607     -0.0263442       0.173584      -0.060855       0.088185      -0.521634       0.110078      -0.124604       0.256103      0.0323337      -0.135073       0.133422       0.187787       0.013975       0.121288       0.164926      0.0917798      0.0291621     -0.0395237      -0.320944       0.116527     -0.0182418    -0.00115205       0.160761      0.0654238      -0.032995      0.0502472
        0.14901       0.237292     -0.0988021        0.05033      -0.070676     -0.0621582      -0.112783       0.247678      -0.165683       0.111308        0.26319       0.167124      0.0054155      -0.221916        0.15247        0.12314        0.11674       0.267492       0.183274       0.225761      -0.109424     -0.0210199      0.0308112       0.144858     -0.0971378     -0.0801719      -0.150309      -0.243164     -0.0683999       0.256158       0.244153      -0.174398       0.116392     -0.0443323       0.282472     0.00953754     -0.0845759       0.166437      0.0333699     0.00118849      0.0904916
       0.156279      0.0865633       0.145671     -0.0676269        0.21689     -0.0583963         0.2813      -0.258471      -0.108729      0.0325876       0.137203      0.0909577     -0.0209079       0.225411       0.242154       0.302144      -0.145387     -0.0886086      -0.129806       0.189781      0.0853848      -0.169336     -0.0282355       0.127939       0.280028       0.202574       0.230421      0.0841108      -0.132058     -0.0508785      -0.043422      0.0734781     -0.0311178     -0.0357796       0.236712     -0.0895235      -0.217575       0.176172     -0.0632109     -0.0216071       0.117012
       0.156799       0.138784      -0.242043     -0.0472133       0.110124     -0.0772084      -0.168506      -0.106961        0.33913     -0.0524617       0.137345      0.0980763      0.0234653     -0.0441361      -0.215797       -0.14617      0.0396197     -0.0185362      0.0842833      0.0849566     0.00361047      -0.451473      -0.146233      -0.224333      0.0422983      -0.198426      -0.181793      0.0651852     -0.0120865     -0.0669415      -0.225704       0.133209       0.145429       0.139691     -0.0465405       -0.11324      -0.312929       0.111985     -0.0474731     -0.0279368       0.089603
