           0.05      -0.199723       0.200114     -0.0264806     -0.0076693    -0.00219677     -0.0243564      0.0420574     -0.0243976     -0.0041955      0.0518356      0.0103119      0.0483924      0.0240815     -0.0501502     0.00160342     -0.0384872    -0.00692221     -0.0636824     -0.0539533     -0.0108761      0.0777509      0.0381537      0.0334522       0.127075     -0.0231417     0.00243202      0.0613474      -0.111733     0.00340004      0.0127451     -0.0743232     -0.0468751     -0.0637315      0.0159228    -0.00442901    -0.00759418      0.0147387    -0.00584481      -0.770594       0.501565
           0.15      -0.208913       0.140577     -0.0111916    -0.00223918    -0.00362676    -0.00087255      0.0115797     -0.0107283   -0.000324348      0.0461984      0.0055894      0.0167182      0.0208619     -0.0157826    -0.00367346     -0.0256789     -0.0025164     -0.0164264     -0.0245834     -0.0304844     -0.0355674     -0.0438875     -0.0105533     -0.0965508    -0.00335068    -0.00122663     -0.0745214       0.070339     -0.0124626      0.0294846      0.0231722      0.0145085      0.0479271       0.107146      0.0389998      0.0891599    -0.00788434       0.659158       0.402118       0.534957
           0.25      -0.208786      0.0764553     -0.0249973      0.0268323    -0.00698214     -0.0439105       0.031053      0.0202933      0.0189217     -0.0210709    -0.00411456     0.00607764     -0.0165779      0.0348023      0.0194899      0.0221636     -0.0228119       -0.03942      -0.122696      0.0551991     -0.0263684      0.0782962     -0.0481425      0.0405163      -0.055066     -0.0377434     0.00815909      -0.369349      0.0721215      -0.189741     -0.0897863       0.147473       0.228802       0.195288       0.174578     -0.0336998       0.268422      -0.538564       0.340638       0.315436
           0.35      -0.200713      0.0920444     0.00978402     0.00869729   -0.000509425       0.017339     -0.0919632     0.00476336      0.0342768      0.0381298      0.0317601      0.0363174      0.0277319      0.0661014    0.000861263      0.0624494     -0.0353397       0.186355         0.2085      0.0715963      0.0728624    -0.00380608       0.182326       0.197675     -0.0377956      0.0357907      0.0893948       0.390741      -0.113599       0.250942      0.0683081      -0.138694       -0.30077      -0.106811      -0.215959       0.016819      -0.214978      -0.408398       0.248568       0.281668
           0.45      -0.181471      -0.158909       0.038218     -0.0371919     -0.0121636      0.0598671       0.157791      0.0367017     -0.0193869      -0.112924      -0.101905       -0.17879      -0.105224      -0.084028      0.0516874     -0.0914614        0.11475      -0.171918       -0.01268      -0.244934       -0.14083       -0.15109     -0.0607265      -0.420608      0.0724012    -0.00340537      0.0294366      0.0753692       0.201306      -0.106317        0.12253     -0.0242001       0.124583      -0.456807     -0.0652161      -0.270653      -0.241169      -0.157064   -0.000271506       0.185612
           0.55      -0.103395      -0.359542      -0.034888       0.123702     -0.0145627     -0.0638929      -0.269268      -0.063086     -0.0674903       -0.13161       0.064029      0.0270528      0.0458608      -0.151694     -0.0796391     -0.0456985     -0.0343558      0.0420826      0.0266619       0.333408       0.134745      0.0684726      -0.424654       0.104585       0.381556     -0.0471585      -0.219362       0.131603      -0.120898      -0.142711     -0.0320019     -0.0490896     -0.0862341      -0.197536      0.0545465      -0.136832       0.192274      0.0194825     -0.0186324       0.126627
           0.65     -0.0142431      -0.373441       0.118393      -0.174979       0.143068       0.271047       0.166211       0.279346       0.152275       0.238954     -0.0183535      0.0578511      0.0780358       0.276359     0.00829034       0.177577      -0.101579       0.268889      -0.172165       0.197253      -0.287271      0.0751784      -0.108081      -0.141329      -0.113549     -0.0961953       -0.14358    -0.00250771      0.0379526       0.214301       0.067904     -0.0456929       0.011071     -0.0427017      0.0426597       0.109355      0.0957288     -0.0133494      -0.110581       0.113773
           0.75      0.0565159       -0.33014      -0.175002       0.079749      -0.184202      -0.259883       0.119335      -0.413802      -0.187241       0.150345     -0.0611099      -0.121506      -0.195894       0.244017     -0.0306616       0.105604     0.00905302       0.162102       0.375269      0.0736514     -0.0897268       0.184837        0.13496      -0.107762     -0.0370601      0.0653718       0.162521     -0.0340934     0.00764639     -0.0588497       0.174162       0.169087      0.0247112      0.0325776      0.0979549      0.0563585      0.0238196      0.0411257     -0.0755711       0.122395
           0.85       0.122582       -0.22446      0.0409546       0.143808      -0.118563      0.0884969       -0.12302        0.32323      0.0853102      -0.461793      -0.133494      -0.155243      -0.224217       0.284622      0.0980962       0.190852      0.0229191       0.156735      0.0811637      -0.144373       0.191116      -0.213234       0.134503       0.175813     -0.0684446      0.0600422      0.0534034      0.0353055     0.00898015      -0.144422      -0.131381      -0.164743       0.137957       0.110042     0.00494826      -0.043155      0.0667706       0.090899     -0.0559813       0.144302
           0.95       0.119058      -0.258743       0.151548     -0.0292099       0.199965       0.131552      -0.277893      -0.208147     -0.0838247      -0.264089     -0.0116876      -0.252159        0.09758      -0.367831      0.0019768      -0.179352      0.0396625      -0.105705     -0.0482571      0.0465388      -0.257463      0.0184545       0.201645     -0.0660046      -0.164455    -0.00497528      0.0707486       0.177595       0.175367        0.15745     -0.0180806      0.0207309     -0.0306283       0.270047       0.045337       0.185198       0.127858       -0.07463     -0.0485617        0.12821
           1.05       0.117566      -0.301149      0.0463025      0.0287279      0.0121143      0.0184447      0.0189873       0.311782       0.129417       0.245303       0.199231        0.29308       0.154828      -0.165109      -0.118206      -0.142336       0.181467      -0.104954       0.332787       -0.16859      0.0546221     -0.0760607      0.0439058     -0.0667524       0.225985      0.0225574       0.114491     -0.0221206     -0.0487878      -0.237692      0.0285469     0.00357365      0.0766538       0.266634     -0.0216119       0.214347      -0.196644     -0.0847183     -0.0124851       0.118128
           1.15       0.154764      -0.209289     -0.0657014     -0.0630139      0.0220114     -0.0205357      -0.126507      -0.303857      -0.124746       0.199968     -0.0347046       0.142218      -0.103223       0.122529      0.0817578      0.0549829      -0.151765     -0.0760462      -0.328388     -0.0647402       0.317631      -0.334952      -0.245326     -0.0627707     -0.0709623       0.052025     -0.0731646      0.0478067       0.117617       0.136923     -0.0994949      0.0216825      0.0581347       0.285352     -0.0814253     -0.0651488      -0.330961      -0.100352      0.0107406       0.102858
           1.25       0.159402      -0.174675       0.123913      -0.200804     -0.0346713       0.089982       0.356047   -0.000713696      0.0137651     -0.0992617       -0.14919      -0.165807      -0.118828      -0.055939     -0.0181988     -0.0861884       0.017634      -0.191595      0.0167538     -0.0811683      0.0612463       0.089071      0.0158348       0.288758      0.0401328      -0.342649      -0.182489      -0.112006      -0.268037      0.0381783       -0.03944       0.376344      -0.256992      0.0725015      -0.192722      -0.113255     -0.0931237      0.0178039        0.06349       0.112607
           1.35       0.159788      -0.170136     -0.0653047       0.213984      -0.182133      -0.179764       0.130882      0.0649028      0.0265153      -0.153105      0.0743747      0.0524234       0.303291      -0.170278      0.0983626      0.0950235      -0.113453      0.0592068      -0.255929       0.060305      -0.102489      0.0656622      0.0639619     -0.0930809      -0.231203       0.367264     -0.0115609      -0.269597      -0.081935       -0.16293     -0.0470693     -0.0459174      -0.404191     -0.0787716     -0.0875103     -0.0340929      -0.176438      0.0271734      0.0716209      0.0965017
           1.45       0.175112     -0.0983319      -0.143355      0.0404395       0.115636      -0.144656      -0.294886      0.0186887      -0.128548      0.0918998      0.0751237      0.0170497     -0.0354141       0.149471      -0.140624     -0.0902902       0.176401     -0.0428312     -0.0415962      -0.234841      -0.127058       0.323921      0.0632116     -0.0198677     -0.0123592      -0.209988     0.00145161      -0.278179     -0.0981812        0.23452      -0.342115      -0.315912      0.0819992      -0.158885      -0.232739      -0.105809     -0.0264992      0.0275434      0.0841249      0.0957771
           1.55       0.185383     -0.0633111       0.130837     -0.0528718       0.126767       0.113371     -0.0481711     -0.0110539       0.241604      0.0977647      -0.035826      0.0744842       -0.12765     -0.0380661      0.0960963      -0.109825     -0.0305535      -0.102993       0.192378      0.0959518       0.173178     -0.0388796     -0.0381559       0.190437      0.0724707       0.319605       0.277981      -0.286579       0.313009       0.310843     -0.0991053         0.1515      -0.111626      -0.319905       0.147978     -0.0565447       0.093506      0.0928061       0.105496      0.0837236
           1.65       0.181745     -0.0534879      0.0482565     -0.0417305     -0.0866877       0.190182      0.0735703     -0.0690416      -0.262209     -0.0144961      0.0401696       0.206083       0.171696     -0.0795981     -0.0382781       0.133978     -0.0662289      0.0228237      -0.206075     0.00353317       0.202142      0.0437962       0.181154       0.104175      0.0337587      -0.436698       0.394394     -0.0168629       0.124606       -0.12041       0.280097      -0.224278      -0.044048      -0.135524        0.21663      -0.114993      0.0479372      0.0524551      0.0821111       0.073169
           1.75       0.175148     -0.0681222      -0.111018      -0.122048       0.105115      -0.328318       0.103435      0.0103775        0.18466       0.136973      0.0180232     -0.0515211      0.0140031     -0.0824837      0.0558347      -0.139191     -0.0168981      -0.103668    -0.00950965       0.134454     -0.0727983     -0.0584839      0.0591886       0.421447      -0.226199      0.0331095      -0.220469      0.0841014       0.202715      -0.152282       0.335571      -0.260292       0.289537     -0.0689002      -0.200102      -0.115162      0.0562204      0.0266952      0.0250501      0.0668727
           1.85       0.184792    -0.00971891      0.0552101       0.165697      -0.191096       0.229194     -0.0323371      -0.089319      0.0110458       0.212613     -0.0576891      0.0620742      0.0670778     -0.0437394      0.0586751     -0.0750513      -0.158475     -0.0192831      -0.181408     -0.0150769     -0.0724441     0.00863211       0.104214      0.0723141     -0.0478018       0.137865       0.178483       0.273607      -0.324401      -0.134121      -0.207211       0.261414       0.392598      -0.278373      -0.228717      0.0686266       0.173327      -0.012027    -0.00796242      0.0880261
           1.95       0.180181     0.00679887      -0.112721      -0.168634       0.231121      -0.118722       0.149893      0.0459075      -0.181418     -0.0360272       0.177364       0.114543     -0.0531773      0.0290303     0.00982909       0.157059      0.0905607     -0.0624768     -0.0607674      -0.226433       0.102275       0.162648       0.104431        0.06208     -0.0561697       0.127533      -0.296506       0.344915       0.105721      -0.125349      -0.263481       0.118336     -0.0711259      -0.230448       0.408544        0.18056      0.0344531     -0.0693172      0.0130198      0.0885315
           2.05       0.181937      0.0366084       0.145465     -0.0237534      -0.121664      -0.141193      0.0376242      -0.105735       0.250958       0.117792      -0.177583     -0.0667835       0.118909     -0.0595551      -0.038657      -0.170841       0.248565      0.0789593      0.0786829    -0.00604871      0.0984136      -0.210736     -0.0828904      -0.159134      -0.265986     -0.0744429     -0.0346432       0.056737      -0.413865       0.122528     -0.0537709      -0.208459     -0.0120916     -0.0221644       0.461418      -0.174075      0.0898237     -0.0687391     0.00086108      0.0689462
           2.15       0.181188      0.0421897      -0.149687       0.118578      -0.201354       0.148296      0.0993854       0.112044      -0.122082      0.0139249      0.0218679      0.0549729       -0.05917     -0.0463933      -0.153462     -0.0222066      -0.234789      -0.169453       0.012649     -0.0346804     -0.0106286    -0.00706307       0.315772      -0.131082       0.309558       0.234237      -0.330167     0.00482525     -0.0470279       0.348912       0.192461      -0.104806      0.0544457       0.154095      0.0943566      -0.280206       0.191528     -0.0779294     -0.0132634      0.0681106
           2.25       0.175533      0.0646838     0.00600202     0.00371012       0.178486      -0.231627      0.0941743      0.0665894     -0.0501386     -0.0410704       0.288896     -0.0281125     -0.0128676      0.0109048       0.336111      0.0636208     -0.0380773      0.0917978     -0.0182628      -0.351573       -0.14056     -0.0849206      -0.327958     -0.0451353       0.121795      0.0151987       0.271873       0.119454      -0.135797       0.137098       0.195891      0.0639371      -0.116913       0.121456      -0.133206      -0.129663       0.370058     -0.0282513     -0.0117392      0.0788052
           2.35        0.17473      0.0907031     -0.0434687      0.0300704       -0.10232     -0.0160626      -0.200813     -0.0017937       0.239733    -0.00214854      -0.233863      0.0710518      0.0385524       0.189499      -0.158392     0.00776418       0.415862      -0.052823      -0.238364     -0.0459869       0.236481       0.162106     0.00975879      -0.208758      0.0299694      0.0278664     -0.0776011      0.0911331       0.169567     -0.0564173         0.3125       0.186245      -0.200702     -0.0154761      -0.231933       0.142975       0.249976     -0.0492116     -0.0128846      0.0835291
           2.45       0.175861       0.124411      0.0221224       0.034547     -0.0130295       0.130754     -0.0156627     0.00337913      -0.200391      -0.100522       0.100733      0.0130375     0.00469326      0.0161433      -0.319383     -0.0267972      -0.310861     -0.0748631       0.338051     -0.0726996      0.0980701      -0.217509      -0.260802      -0.138208       -0.36763     -0.0952505      -0.159847      -0.153614      0.0116413     -0.0352238       0.102434     -0.0404161     -0.0584689      -0.198667      -0.160645       0.298021       0.169185     -0.0636084    0.000799895      0.0888754
           2.55       0.174443      0.0954403     -0.0458619      -0.141944       0.140002     -0.0906324     -0.0471913    0.000166752     0.00803952     -0.0353316      0.0908193     -0.0292715      -0.318916     -0.0689111       0.292736       0.173582      0.0757924      -0.154794     -0.0743447       0.396909      0.0119679      -0.217399       0.223863      -0.228888       0.209039     -0.0881876    -0.00785256      -0.174809      -0.293555     -0.0409868      0.0585017      -0.121037     0.00724531      -0.138676     -0.0636859       0.333064     -0.0309217     -0.0516832     0.00516758      0.0827232
           2.65        0.16995       0.119069       0.106459      0.0323587      0.0322089      0.0734656    -0.00484189      -0.211368       0.103689      0.0222212      -0.191481      -0.314174       0.261218    -0.00893842       0.147212     0.00882738      -0.160026       0.281239   -0.000462608      -0.301928      0.0392327       0.118713     -0.0767061        0.10844       0.385013      0.0370814      -0.186972      -0.169071      0.0172554     -0.0250956        0.12299      -0.153339        0.11338     -0.0694551      0.0810764       0.324767      -0.182954     -0.0733747      0.0101708      0.0787365
           2.75       0.162358       0.119955     -0.0715651     -0.0703691      -0.187962      0.0820426      0.0700874      0.0596293      -0.286695      -0.176003      -0.225437       0.168027      -0.065152      0.0672299      -0.134986     0.00663664       0.310876      -0.115335     -0.0606804      0.0968191      -0.412899     -0.0497543      -0.351545       0.276112      0.0713804       0.208325       0.134908      0.0169514     -0.0560348       0.114721       0.102032     -0.0759798      0.0638613      0.0211701       0.106365       0.164636      -0.181611     -0.0543501      0.0170796      0.0704888
           2.85       0.160939      0.0994103       0.119659       0.100475      0.0292878     -0.0382827       0.148947       0.134669      0.0587095      -0.164201       0.382322      -0.260952      -0.141423       0.146535      -0.194645      -0.314536     -0.0737869      0.0468363       -0.17202       0.233385       0.228368       0.337905      -0.133633      -0.114991     -0.0344709      0.0568854       0.171438       0.101037     -0.0401512      0.0714201       0.108401      0.0302724       0.179847       0.060908      0.0778051      0.0252537       -0.27288     -0.0197015    -0.00581817      0.0636013
           2.95       0.157313      0.0888925      -0.144394      0.0404878      0.0888527      -0.207244       -0.10892        0.14723       0.235441      -0.119267      -0.253592      0.0981386     0.00968412      -0.350274      -0.127812       0.484256      -0.198667    -0.00649344       0.120193      0.0329684    -0.00517604       0.200919      -0.124902      -0.109389     -0.0583175      -0.161027      0.0886306      0.0761446     0.00119268       0.169122      0.0211341       0.203347       0.229301      0.0191485      0.0302646     -0.0916111      -0.196622    -0.00304144     -0.0383104      0.0668868
           3.05       0.156766        0.12591     -0.0147659      0.0471303     -0.0952521       0.204132      -0.131932       -0.12836    -0.00539705      -0.203112        0.31005       0.165898       0.322031       0.173914       0.386461      0.0228669       0.238481      0.0384136       0.247155       0.149259      -0.056402     0.00519817      0.0134106     -0.0257679     -0.0910185      -0.137921       -0.25127     -0.0631392      0.0786282      0.0758415      0.0500272       0.242252       0.176082     -0.0272728    -0.00850725      -0.210383      -0.165132     0.00267971     -0.0507754      0.0670128
