      -0.305591     0.00316356    -0.00260115      -0.055246      -0.022265    -0.00774601      0.0919569     -0.0956623     -0.0780554      -0.178686       0.171951      -0.157303       0.185877       0.295326       0.395116       -0.71775
      -0.305556    0.000574308     -0.0110023     -0.0524101    -0.00910465     -0.0167539      0.0944312      -0.099726     -0.0562888      -0.166529       0.178751      -0.197543       0.242904       0.332556       0.363438       0.693529
      -0.305619     -0.0181555     0.00045024     -0.0527224     -0.0194148      -0.026695      0.0724162      -0.102097     -0.0565686      -0.161595       0.133533      -0.198558       0.193818       0.232662       -0.84088     -0.0372121
      -0.304291     -0.0384042     -0.0106718     -0.0447258     -0.0290826     -0.0199821       0.083572     -0.0926313     -0.0625432      -0.172989       0.128366      -0.142092       0.268256      -0.861448      0.0483776      0.0104504
      -0.300798     -0.0777978    -0.00989317    -0.00601135     -0.0296062     -0.0392842       0.082501     -0.0774155     -0.0715863      -0.163595       0.169119      -0.179759      -0.889391     -0.0544794       0.013804      0.0337341
      -0.293591       -0.12285      0.0171311     -0.0569821     -0.0208989     -0.0234231       0.105395      -0.105972     -0.0635137     -0.0971014       0.158096       0.911718    -0.00155648      0.0305484     -0.0241623      0.0253185
      -0.275863      -0.199896    -0.00111322     -0.0684693       0.015923      -0.054513      0.0815442      -0.103184     -0.0494914      -0.169562      -0.908541      -0.006897    -0.00782461      0.0323658      0.0299648     0.00537453
      -0.238121      -0.287808     0.00410527      -0.157779     -0.0569059     -0.0466085       0.130908       -0.22137     -0.0815559       0.865162      0.0300486     -0.0869148      0.0126031    3.86983e-05      0.0114727    -0.00988521
      -0.163677      -0.393483     -0.0693913      -0.120616      -0.363746      -0.346497      -0.218827       0.581726       0.392299     -0.0262698      0.0586328     -0.0220296      0.0354489      0.0198483      0.0125323    -0.00605919
     -0.0437859      -0.467154       0.556641       0.632201       0.143941       0.141842      -0.140606     -0.0322997      0.0159716     -0.0301295      0.0582338     -0.0408128       0.046707      0.0135687     0.00888072    -0.00257325
      0.0909545      -0.441274      -0.759585       0.246013       0.296987      0.0673596     -0.0654259       0.029453      -0.227584     -0.0585672      0.0673059     -0.0151174      0.0368404      0.0150638     -0.0037891    -0.00667966
       0.173097      -0.363967       0.263679      -0.649696       0.520279       0.177346      0.0293167       0.131547    -0.00819412      -0.127788      0.0868077     -0.0395561     -0.0102092     -0.0049465   -0.000711509   -0.000981024
       0.224045      -0.274958     -0.0860524     -0.0561289      -0.506186       0.574652       0.416318      -0.145357       0.258843      -0.120911       0.016079     -0.0268538     0.00163609     0.00930302    -0.00749633     0.00205665
       0.248054      -0.209757    -0.00918933      -0.179432       -0.19692      -0.291064      -0.488715      -0.678358       0.109679      -0.155482      0.0553555     -0.0119812     0.00147915     0.00488795      0.0155845    -0.00200252
       0.260346      -0.156445       0.172194     -0.0738471      -0.395441      -0.188941      0.0949067       0.178374      -0.795418     -0.0766116      0.0112024     -0.0155476      0.0223546     0.00874136    -0.00428444      0.0149094
       0.267071     -0.0995865      0.0323791       0.137485       0.173485      -0.603739       0.659342      -0.119533        0.21825     -0.0695095      0.0434084     -0.0205298      0.0166794    0.000427798    -0.00217314     -0.0115402
